"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"8484","Type 16","84","84","Gaskets and similar joints of metal sheeting combined with other material; sets or assortments of gaskets and the like, dissimilar in composition, put in pouches, envelopes or the like","Joints et joints similaires en tôles métalliques combinées avec d'autres matériaux ; ensembles ou assortiments de joints et similaires, de composition différente, mis dans des sachets, des enveloppes ou similaires"
"8485","Type 16","84","85","Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.s. in this chapter","Pièces de machines ; ne contenant pas de connecteurs électriques, d'isolants, de bobines, de contacts ou d'autres dispositifs électriques, n.d.a. dans ce chapitre"
"8501","Type 16","85","01","Electric motors and generators (excluding generating sets)","Moteurs et générateurs électriques (hors groupes électrogènes)"
"8502","Type 16","85","02","Electric generating sets and rotary converters","Groupes électrogènes et convertisseurs rotatifs"
"8503","Type 16","85","03","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","Moteurs électriques et générateurs ; parties reconnaissables comme étant exclusivement ou principalement destinées aux machines du no. 8501 ou 8502"
"8504","Type 16","85","04","Electric transformers, static converters (eg rectifiers) and inductors","Transformateurs électriques, convertisseurs statiques (par exemple redresseurs) et inducteurs"
"8505","Type 16","85","05","Electro-magnets; permanent magnets, intended permanent magnets; electro-magnetic, permanent magnet chucks, clamps, similar; electromagnetic couplings, clutches, brakes; electro-magnetic lifting heads","Électro-aimants ; aimants permanents, aimants permanents prévus  ; mandrins, pinces électromagnétiques à aimants permanents, similaires ; accouplements électromagnétiques, embrayages, freins ; têtes de levage électromagnétiques"
"8506","Type 16","85","06","Cells and batteries; primary","Piles et batteries ; primaire"
"8507","Type 16","85","07","Electric accumulators, including separators therefor; whether or not rectangular (including square)","Accumulateurs électriques, y compris leurs séparateurs ; rectangulaire ou non (y compris carré)"
"8508","Type 16","85","08","Electro-mechanical tools; for working in the hand, with self-contained electric motor","Outils électromécaniques ; pour travail à la main, avec moteur électrique autonome"
"8509","Type 16","85","09","Electro-mechanical domestic appliances; with self-contained electric motor","Appareils ménagers électromécaniques  ; avec moteur électrique autonome"
"8510","Type 16","85","10","Shavers and hair clippers; with self-contained electric motor","Rasoirs et tondeuses à cheveux ; avec moteur électrique autonome"
"8511","Type 16","85","11","Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines","Équipement d'allumage ou de démarrage  ; utilisé pour les moteurs à combustion interne à allumage par étincelle ou par compression ; générateurs et coupe-circuits utilisés conjointement avec ces moteurs"
"8512","Type 16","85","12","Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles","Appareils d'éclairage ou de signalisation visuelle (à l'exclusion des articles du n°8539), essuie-glaces, dégivreurs et désembueurs ; électriques, des types utilisés pour les cycles ou les véhicules à moteur"
"8513","Type 16","85","13","Lamps; portable, electric, designed to function by their own source of energy (eg dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512","Les lampes ; portables, électriques, conçus pour fonctionner par leur propre source d'énergie (par exemple piles sèches, accumulateurs, magnétos), à l'exclusion des appareils d'éclairage du no. 8512"
"8514","Type 16","85","14","Industrial or laboratory electric (including induction or dielectric) furnaces, ovens, other induction or dielectric heating equipment","Fours électriques industriels ou de laboratoire (y compris à induction ou diélectriques), étuves, autres équipements de chauffage par induction ou diélectrique"
"8515","Type 16","85","15","Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides","Machines et appareils électriques (à gaz chauffé électriquement) pour le brasage, le soudage, capables ou non de couper, machines et appareils électriques pour la projection à chaud de métaux ou de carbures frittés"
"8516","Type 16","85","16","Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545","Eau électrique, espace, chauffe-sol  ; appareils de coiffure électrothermiques ; sèche-mains, fers à repasser ; appareils électrothermiques à usage domestique ; résistances électriques chauffantes, non du no. 8545"
"8517","Type 16","85","17","Line telephony or line telegraphy apparatus; including such apparatus carrier-current line systems","Appareils de téléphonie ou de télégraphie par fil ; y compris de tels systèmes de lignes à courant porteur d'appareils"
"8518","Type 16","85","18","Microphones and stands therefor; loudspeakers, mounted or not in enclosures; headphones, earphones, microphone-speaker sets; audio frequency electric amplifiers; electric sound amplifier sets","Microphones et leurs supports ; haut-parleurs, montés ou non dans des enceintes ; casques d'écoute, écouteurs, ensembles microphone-haut-parleurs ; amplificateurs électriques à fréquence audio ; ensembles d'amplificateurs de son électrique"
"8519","Type 16","85","19","Turntables, record players, cassette-players and other sound reproducing apparatus; not incorporating a sound recording device","Tourne-disques, tourne-disques, lecteurs de cassettes et autres appareils de reproduction du son ; n'incorporant pas d'appareil d'enregistrement du son"
"8520","Type 16","85","20","Magnetic tape recorders and other sound recording apparatus; whether or not incorporating a sound reproducing device","Magnétophones et autres appareils d'enregistrement du son ; incorporant ou non un dispositif de reproduction du son"
"8521","Type 16","85","21","Video recording or reproducing apparatus","Appareils d'enregistrement ou de reproduction vidéo"
"8522","Type 16","85","22","Sound or video recording apparatus; parts thereof of apparatus of heading no. 8519 to 8521","Appareils d'enregistrement audio ou vidéo ; leurs parties d'appareils du no. 8519 à 8521"
"8523","Type 16","85","23","Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)","Média, non enregistré  ; préparés, pour l'enregistrement du son ou l'enregistrement similaire d'autres phénomènes, (à l'exclusion des produits du chapitre 37)"
"8524","Type 16","85","24","Records, tapes and other recorded media for sound or other similarly recorded phenomena, including matrices and masters for record production, excluding products of chapter 37","Disques, bandes et autres supports enregistrés pour le son ou autres phénomènes enregistrés de manière similaire, y compris les matrices et les masters pour la production de disques, à l'exclusion des produits du chapitre 37"
"8525","Type 16","85","25","Transmission apparatus for radio-telephony, radio-telegraphy, radio-broadcasting or television, whether or not incorporating reception, sound recording or reproducing apparatus; television cameras","Appareils d'émission pour la radiotéléphonie, la radiotélégraphie, la radiodiffusion ou la télévision, incorporant ou non des appareils de réception, d'enregistrement ou de reproduction du son ; caméras de télévision"
"8526","Type 16","85","26","Radar apparatus, radio navigational aid apparatus and radio remote control apparatus","Appareils radar, appareils d'aide à la radionavigation et appareils de télécommande radio"
"8527","Type 16","85","27","Radio-telephony, radio-telegraphy or radio-broadcasting reception apparatus; whether or not combined with sound recording, reproducing apparatus or a clock, in the same housing","Appareils de réception de radiotéléphonie, de radiotélégraphie ou de radiodiffusion ; combiné ou non avec un appareil d'enregistrement ou de reproduction du son ou une horloge, dans le même boîtier"
"8528","Type 16","85","28","Television receivers (including video monitors and projectors); combined or not in the same housing with radio-broadcast receivers, sound or video recording or reproducing apparatus","Récepteurs de télévision (y compris moniteurs vidéo et projecteurs) ; combinés ou non dans le même logement avec des récepteurs de radiodiffusion, des appareils d'enregistrement ou de reproduction du son ou de l'image"
"8529","Type 16","85","29","Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528","Appareils de transmission ; parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils du no. 8525 à 8528"
"8530","Type 16","85","30","Signalling, safety or traffic control equipment; for railways, tramways, roads, inland waterways, parking facilities, port installations, airfields, excluding those of heading no. 8608","Matériel de signalisation, de sécurité ou de contrôle de la circulation  ; pour chemins de fer, tramways, routes, voies navigables, parkings, installations portuaires, aérodromes, à l'exclusion de ceux du no. 8608"
"8531","Type 16","85","31","Signalling apparatus; electric sound or visual (eg bells, sirens, indicator panels, burglar or fire alarms), excluding those of heading no. 8512 or 8530","Appareils de signalisation ; électriques sonores ou visuelles (par exemple, cloches, sirènes, panneaux indicateurs, avertisseurs antivol ou anti-incendie), à \:200b\:200bl'exclusion de ceux du no. 8512 ou 8530"
"8532","Type 16","85","32","Electrical capacitors; fixed, variable or adjustable (pre-set)","Condensateurs électriques ; fixe, variable ou réglable (préréglé)"
"8533","Type 16","85","33","Electrical resistors (including rheostats and potentiometers), excluding heating resistors","Résistances électriques (y compris rhéostats et potentiomètres), à l'exclusion des résistances chauffantes"
"8534","Type 16","85","34","Circuits; printed","Circuits  ; imprimé"
"8535","Type 16","85","35","Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts","Appareils électriques pour commuter, protéger des circuits électriques, pour réaliser des connexions sur ou dans des circuits électriques ; pour une tension supérieure à 1000 volts"
"8536","Type 16","85","36","Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts","Appareils électriques pour la commutation, la protection des circuits électriques, pour établir des connexions à ou dans des circuits électriques, pour une tension n'excédant pas 1000 volts"
"8537","Type 16","85","37","Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)","Tableaux, panneaux, consoles, pupitres, armoires, socles avec appareils du n°8535, 8536 pour le contrôle et la distribution d'électricité, (autres que les appareils de connexion du n°8517)"
"8538","Type 16","85","38","Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537","Appareils électriques ; parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils du no. 8535, 8536 et 8537"
"8539","Type 16","85","39","Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps","Les lampes ; lampes électriques à incandescence ou à décharge, y compris les lampes à faisceau scellé et les lampes à ultraviolets ou à infrarouges, les lampes à arc"
"8540","Type 16","85","40","Thermionic, cold cathode or photo-cathode valves and tubes (eg vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)","Vannes et tubes thermioniques, à cathode froide ou à photocathode (par exemple, vannes et tubes à vide, à vapeur, remplis de gaz, vannes et tubes de redressement à arc de mercure, tubes cathodiques et caméras de télévision)"
"8541","Type 16","85","41","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals","Diodes, transistors, dispositifs semi-conducteurs similaires  ; y compris cellules photovoltaïques assemblées ou non en modules, panneaux, cristaux piézo-électriques montés électroluminescents"
"8542","Type 16","85","42","Electronic integrated circuits and microassemblies","Circuits intégrés et micro-assemblages électroniques"
"8543","Type 16","85","43","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter","Machines et appareils électriques ; ayant des fonctions propres, non spécifiées ni comprises ailleurs dans ce chapitre"
"8544","Type 16","85","44","Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors","Fils, câbles et autres conducteurs électriques isolés, avec ou sans connecteur  ; câbles à fibres optiques en fibres gainées individuellement, même assemblés avec des conducteurs électriques ou munis de connecteurs"
"8545","Type 16","85","45","Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes","Électrodes en charbon, balais en charbon, charbons pour lampes, charbons pour batteries et autres articles en graphite ou autre carbone ; avec ou sans métal, des types utilisés à des fins électriques"
"8546","Type 16","85","46","Electrical insulators of any material","Isolateurs électriques de tout matériau"
"8547","Type 16","85","47","Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefor","Raccords isolants  ; pour machines, appareils, équipements électriques, à l'exclusion des isolateurs du n°8546, tubes de conduits électriques et leurs raccords"
"8548","Type 16","85","48","Electrical parts; of machinery or apparatus, not specified or included elsewhere in chapter 85","Pièces électriques ; de machines ou d'appareils, non dénommés ni compris ailleurs au chapitre 85"
"8601","Type 17","86","01","Rail locomotives; powered from an external source of electricity or by electric accumulators","Locomotives ferroviaires ; alimentés par une source externe d'électricité ou par des accumulateurs électriques"
"8602","Type 17","86","02","Rail locomotives; (other than those of heading no. 8601), locomotive tenders","Locomotives ferroviaires ; (autres que celles du n°8601), annexes pour locomotives"
"8603","Type 17","86","03","Railway or tramway coaches, vans and trucks; self-propelled tenders, other than those of heading no. 8604","Autocars, fourgonnettes et camions de chemin de fer ou de tramway  ; annexes automotrices, autres que celles du no. 8604"
"8604","Type 17","86","04","Railway or tramway maintenance or service vehicles; whether or not self-propelled (eg workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)","Véhicules d'entretien ou de service de chemin de fer ou de tramway ; qu'ils soient automoteurs ou non (par exemple, ateliers, grues, bourreuses de ballast, tapis de voie, voitures d'essai et véhicules d'inspection de la voie)"
"8605","Type 17","86","05","Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)","Voitures de chemin de fer ou de tramway  ; voitures de voyageurs, fourgons à bagages, voitures postales et autres voitures de chemin de fer ou de tramway à usage spécial, non automotrices (à l'exclusion de celles du n°8604)"
"8606","Type 17","86","06","Railway or tramway goods vans and wagons; not self-propelled","Fourgons et wagons de marchandises de chemin de fer ou de tramway  ; non automoteur"
"8607","Type 17","86","07","Railway or tramway locomotives or rolling stock; parts thereof","Locomotives ou matériel roulant de chemin de fer ou de tramway  ; parties de celui-ci"
"8608","Type 17","86","08","Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof","Appareils et accessoires de voie ferrée ou de tramway ; équipements mécaniques (y compris électromécaniques) de signalisation, de sécurité ou de contrôle du trafic pour chemins de fer, tramways, routes, voies navigables, parcs de stationnement, installations portuaires ou aérodromes ; parties de celui-ci"
"8609","Type 17","86","09","Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport","Conteneurs  ; (y compris les conteneurs pour le transport de fluides) spécialement conçus et équipés pour le transport par un ou plusieurs modes de transport"
"8701","Type 17","87","01","Tractors; (other than tractors of heading no 8709)","Tracteurs ; (autres que les tracteurs du n°8709)"
"8702","Type 17","87","02","Vehicles; public transport passenger type","Véhicules ; type de passager des transports en commun"
"8703","Type 17","87","03","Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Voitures à moteur et autres véhicules à moteur  ; principalement conçus pour le transport de personnes (autres que ceux du n°8702), y compris les voitures du type break et les voitures de course"
"8704","Type 17","87","04","Vehicles; for the transport of goods","Véhicules ; pour le transport de marchandises"
"8705","Type 17","87","05","Special purpose motor vehicles; not those for the transport of persons or goods (eg breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)","Véhicules automobiles à usage spécial ; pas celles destinées au transport de personnes ou de marchandises (ex. dépanneuses, balayeuses, pulvérisateurs, ateliers mobiles, unités radiologiques mobiles, etc.)"
"8706","Type 17","87","06","Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705","Châssis ; équipés de moteurs, pour les véhicules automobiles du n°8701 à 8705"
"8707","Type 17","87","07","Bodies; (including cabs) for the motor vehicles of heading no. 8701 to 8705","Corps ; (y compris les cabines) pour les véhicules automobiles du no. 8701 à 8705"
"8708","Type 17","87","08","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","Véhicules à moteur ; parties et accessoires, du n°8701 à 8705"
"8709","Type 17","87","09","Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof","Camions de travaux, automoteurs, (non équipés d'appareils de levage ou de manutention), pour usines, entrepôts, etc., pour le transport de marchandises à courte distance, tracteurs utilisés sur les quais des gares  ; parties de celui-ci"
"8710","Type 17","87","10","Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles","Chars et autres véhicules de combat blindés  ; motorisés, même armés, et parties de ces véhicules"
"8711","Type 17","87","11","Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars","Motos (y compris les cyclomoteurs) et cycles  ; équipés d'un moteur auxiliaire, avec ou sans side-cars  ; side-cars"
"8712","Type 17","87","12","Bicycles and other cycles; including delivery tricycles, not motorised","Bicyclettes et autres cycles  ; y compris les tricycles de livraison, non motorisés"
"8713","Type 17","87","13","Invalid carriages; whether or not motorised or otherwise mechanically propelled","Voitures invalides  ; qu'ils soient ou non motorisés ou autrement propulsés mécaniquement"
"8714","Type 17","87","14","Vehicles; parts and accessories of heading no. 8711 to 8713","Véhicules ; parties et accessoires du no. 8711 à 8713"
"8715","Type 17","87","15","Baby carriages and parts thereof","Landaus et leurs parties"
"8716","Type 17","87","16","Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof","Remorques et semi-remorques  ; autres véhicules non propulsés mécaniquement  ; parties de celui-ci"
"8801","Type 17","88","01","Aircraft, non-powered; balloons, dirigibles, gliders, hang-gliders and the like","Aéronefs non motorisés  ; ballons, dirigeables, planeurs, deltaplanes et similaires"
"8802","Type 17","88","02","Aircraft; (eg helicopters, aeroplanes), spacecraft (including satellites) and spacecraft launch vehicles","Avion ; (par exemple, hélicoptères, avions), engins spatiaux (y compris les satellites) et lanceurs d'engins spatiaux"
"8803","Type 17","88","03","Aircraft; parts of heading no. 8801 or 8802","Avion ; parties de la position no. 8801 ou 8802"
"8804","Type 17","88","04","Parachutes (including dirigible) and rotochutes; parts thereof and accessories thereto","Parachutes (y compris dirigeables) et rotochutes  ; leurs parties et leurs accessoires"
"8805","Type 17","88","05","Aircraft launching gear, deck-arrestor or similar gear, ground flying trainers; parts of the foregoing articles","Engins de lancement d'aéronefs, dispositifs d'arrêt de pont ou engins similaires, appareils d'entraînement au vol au sol  ; parties des articles précédents"
"8901","Type 17","89","01","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Navires de croisière, bateaux d'excursion, transbordeurs, cargos, péniches et bateaux similaires pour le transport de personnes ou de marchandises"
"8902","Type 17","89","02","Fishing vessels, factory ships and other vessels; for processing or preserving fishery products","Navires de pêche, navires-usines et autres navires  ; pour la transformation ou la conservation des produits de la pêche"
"8903","Type 17","89","03","Yachts and other vessels; for pleasure or sports, rowing boats and canoes","Yachts et autres navires  ; pour le plaisir ou le sport, bateaux à rames et canoës"
"8904","Type 17","89","04","Tugs and pusher craft","Remorqueurs et pousseurs"
"8905","Type 17","89","05","Light-vessels, fire-floats, dredgers, floating cranes, other vessels; the navigability of which is subsidiary to main function; floating docks, floating, submersible drilling, production platforms","Navires légers, flotteurs anti-incendie, dragues, grues flottantes, autres navires  ; dont la navigabilité est subsidiaire à la fonction principale  ; quais flottants, forages flottants, submersibles, plateformes de production"
"8906","Type 17","89","06","Vessels; other, including warships and lifeboats, other than rowing boats","Navires ; autres, y compris les navires de guerre et les canots de sauvetage, autres que les bateaux à rames"
"8907","Type 17","89","07","Boats, floating structures, other (for eg rafts, tanks, coffer-dams, landing stages, buoys and beacons)","Bateaux, structures flottantes, autres (par exemple, radeaux, réservoirs, batardeaux, débarcadères, bouées et balises)"
"8908","Type 17","89","08","Vessels and other floating structures; for breaking up","Navires et autres structures flottantes  ; pour rompre"
"9001","Type 18","90","01","Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glass","Fibres optiques et faisceaux de fibres optiques  ; câbles à fibres optiques non du no. 8544  ; feuilles, plaques en matériau polarisant ; lentilles, prismes, miroirs en toutes matières ; non monté  ; pas de verre non optique"
"9002","Type 18","90","02","Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts or fittings for instruments or apparatus, other than such elements of glass not optically worked","Lentilles, prismes, miroirs et autres éléments d'optique, en toutes matières, montés, en tant que parties ou parties constitutives d'instruments ou d'appareils, autres que ces éléments en verre non travaillé optiquement"
"9003","Type 18","90","03","Frames and mountings; for spectacles, goggles or the like, and parts","Cadres et fixations  ; pour lunettes, masques ou similaires, et pièces"
"9004","Type 18","90","04","Spectacles, goggles and the like; corrective, protective or other","Lunettes, lunettes de protection et similaires ; correctif, protecteur ou autre"
"9005","Type 18","90","05","Binoculars, monoculars, other optical telescopes, mountings therefor; other astronomical instruments, mountings therefor, but not including instruments for radio-astronomy","Jumelles, monoculaires, autres télescopes optiques, leurs montures ; autres instruments d'astronomie, leurs supports, à l'exception des instruments de radioastronomie"
"9006","Type 18","90","06","Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Appareils photographiques (à l'exclusion des appareils cinématographiques) ; appareils photographiques pour lampes de poche et lampes-flash autres que les lampes à décharge du n°8539"
"9007","Type 18","90","07","Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus","Caméras et projecteurs cinématographiques, incorporant ou non des appareils d'enregistrement ou de reproduction du son"
"9008","Type 18","90","08","Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers","Projecteurs d'images autres que cinématographiques ; agrandisseurs et réducteurs photographiques (autres que cinématographiques)"
"9009","Type 18","90","09","Photo-copying apparatus; incorporating an optical system or of the contact type and thermo-copying apparatus","Appareils de photocopie ; incorporant un système optique ou du type à contact et un appareil de thermocopie"
"9010","Type 18","90","10","Photographic (including cinematographic) laboratory equipment, (including apparatus for projection of circuit patterns on sensitised semi-conductor materials) n.e.s., negatoscopes; projection screens","Matériel de laboratoire photographique (y compris cinématographique) (y compris appareils pour la projection de motifs de circuits sur des matériaux semi-conducteurs sensibilisés) n.c.a., négatoscopes  ; écrans de projection"
"9011","Type 18","90","11","Microscopes, compound optical; including those for microphotography, microcinematography or microprojection","Microscopes optiques composés ; y compris ceux pour la microphotographie, la microcinématographique ou la microprojection"
"9012","Type 18","90","12","Microscopes (excluding optical microscopes) and diffraction apparatus","Microscopes (à l'exclusion des microscopes optiques) et appareils de diffraction"
"9013","Type 18","90","13","Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, not laser diodes; other optical appliances and instruments n.e.s. in this chapter","Dispositifs à cristaux liquides ne constituant pas des articles prévus plus spécifiquement dans d'autres positions ; lasers, et non diodes laser ; autres appareils et instruments d'optique n.d.a. dans ce chapitre"
"9014","Type 18","90","14","Navigational instruments and appliances; direction finding compasses","Instruments et appareils de navigation  ; compas de radiogoniométrie"
"9015","Type 18","90","15","Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders","Instruments et appareils topographiques (y compris photogrammétriques), hydrographiques, océanographiques, hydrologiques, météorologiques ou géophysiques, à l'exclusion des boussoles, télémètres"
"9016","Type 18","90","16","Balances; of a sensitivity of 5cg or better, with or without weights","Soldes ; d'une sensibilité de 5cg ou mieux, avec ou sans poids"
"9017","Type 18","90","17","Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (eg measuring rods, tapes, micrometers, callipers) n.e.s.","Instruments de dessin, de traçage, de calcul mathématique (machines à dessiner, rapporteurs, jeux de dessin, etc.) ; instruments pour mesurer la longueur (p.ex. toises, rubans, micromètres, pieds à coulisse) n.d.a."
"9018","Type 18","90","18","Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Instruments et appareils utilisés dans les sciences médicales, chirurgicales, dentaires ou vétérinaires, y compris appareils scintigraphiques, autres appareils électromédicaux et instruments de contrôle de la vue"
"9019","Type 18","90","19","Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Mécanothérapie, appareils de massage ; appareils de test d'aptitudes psychologiques ; ozone, oxygène, aérosolthérapie, respiration artificielle ou autre appareil respiratoire thérapeutique"
"9020","Type 18","90","20","Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20","Appareils respiratoires et masques à gaz  ; à l'exclusion des masques de protection n'ayant ni pièces mécaniques ni filtres remplaçables et à l'exclusion des appareils de l'article no. 9019.20"
"9021","Type 18","90","21","Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability","Appareils orthopédiques ; y compris les béquilles, les ceintures chirurgicales et les bandages  ; attelles et autres appareils pour fractures  ; parties artificielles du corps ; appareils auditifs et autres qui sont portés, transportés ou implantés dans le corps pour compenser un défaut ou un handicap"
"9022","Type 18","90","22","X-ray, alpha, beta, gamma radiation apparatus; x-ray tubes, x-ray generators, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like","Appareils à rayons X, alpha, bêta, gamma ; tubes à rayons X, générateurs de rayons X, générateurs de haute tension, panneaux et pupitres de commande, écrans, tables d'examen ou de traitement, chaises et similaires"
"9023","Type 18","90","23","Instruments, apparatus and models, designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses","Instruments, appareils et modèles, conçus à des fins de démonstration (dans le cadre de l'enseignement ou d'expositions), impropres à d'autres usages"
"9024","Type 18","90","24","Machines and appliances for testing the hardness, strength, compressibility, elasticity of other mechanical properties of materials (eg metals, wood, textiles, paper, plastics)","Machines et appareils pour tester la dureté, la résistance, la compressibilité, l'élasticité d'autres propriétés mécaniques des matériaux (par exemple les métaux, le bois, les textiles, le papier, les plastiques)"
"9025","Type 18","90","25","Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not","Aréomètres et instruments flottants similaires, thermomètres, pyromètres, baromètres, hygromètres et psychromètres, enregistreurs ou non"
"9026","Type 18","90","26","Instruments, apparatus for measuring or checking the flow, level, pressure of liquids, gases (eg flow meters, heat meters etc), not instruments and apparatus of heading no. 9014, 9015, 9028 or 9032","Instruments, appareils de mesure ou de contrôle du débit, du niveau, de la pression des liquides, des gaz (par exemple débitmètres, compteurs de chaleur, etc.), à l'exception des instruments et appareils du n°9014, 9015, 9028 ou 9032"
"9027","Type 18","90","27","Instruments and apparatus; for physical or chemical analysis (eg polarimeters, spectrometers), for measuring or checking viscosity, porosity, etc, for measuring quantities of heat, sound or light","Instruments et appareils ; pour l'analyse physique ou chimique (par exemple polarimètres, spectromètres), pour mesurer ou contrôler la viscosité, la porosité, etc., pour mesurer des quantités de chaleur, de son ou de lumière"
"9028","Type 18","90","28","Gas, liquid or electricity supply or production meters, including calibrating meters therefor","Compteurs de fourniture ou de production de gaz, de liquide ou d'électricité, y compris leurs compteurs d'étalonnage"
"9029","Type 18","90","29","Revolution counter, production counters, taximeters, mileometers, pedometers and the like, speed indicators and tachometers, other than those of heading no. 9015, stroboscopes","Compte-tours, compteurs de production, taximètres, compteurs kilométriques, podomètres et similaires, indicateurs de vitesse et tachymètres, autres que ceux du no. 9015, stroboscopes"
"9030","Type 18","90","30","Instruments, apparatus for measuring, checking electrical quantities not meters of heading no. 9028; instruments, apparatus for measuring or detecting alpha, beta, gamma, x-ray, cosmic and other radiations","Instruments, appareils de mesure, de contrôle de grandeurs électriques autres que les compteurs du no. 9028  ; instruments, appareils de mesure ou de détection des rayonnements alpha, bêta, gamma, rayons X, cosmiques et autres"
"9031","Type 18","90","31","Measuring or checking instruments, appliances and machines, n.e.s. or included in this chapter; profile projectors","Instruments, appareils et machines de mesure ou de contrôle, n.d.a. ou inclus dans ce chapitre  ; projecteurs de profil"
"9032","Type 18","90","32","Regulating or controlling instruments and apparatus; automatic type","Instruments et appareils de régulation ou de contrôle ; type automatique"
"9033","Type 18","90","33","Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.s. in chapter 90","Machines et appareils, instruments ou appareils du chapitre 90  ; parties et accessoires n.d.a. au chapitre 90"
"9101","Type 18","91","01","Wrist-watches, pocket-watches, stop-watches and other watches; with case of precious metal or of metal clad with precious metal","Montres-bracelets, montres de poche, chronomètres et autres montres ; avec étui en métal précieux ou en plaqué ou plaqué de métal précieux"
