"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"8430","Type 16","84","30","Other moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snow-ploughs and snow-blowers.","Autres machines et appareils de terrassement, nivellement, décapage, excavation, compactage, extraction ou forage de la terre, des minéraux ou des minerais ; sonnettes de battage et machines pour l'arrachage des pieux ; chasse-neige"
"8431","Type 16","84","31","Parts suitable for use solely or principally with the machinery of headings 8425 to 8430","Parties reconnaissables comme étant exclusivement ou principalement destinées aux machines ou appareils des n°8425 à 8430"
"8432","Type 16","84","32","Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers.","Machines, appareils et engins agricoles, horticoles ou sylvicoles pour la préparation ou le travail du sol ou pour la culture ; rouleaux pour pelouses ou terrains de sport"
"8433","Type 16","84","33","Harvesting or threshing machinery, including straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading 8437","Machines, appareils et engins pour la récolte ou le battage des produits agricoles, y compris les presses à paille ou à fourrage ; tondeuses à gazon et faucheuses ; machines pour le nettoyage ou le triage des oeufs, fruits ou autres produits agricoles, autres que les machines et appareils du n°8437"
"8434","Type 16","84","34","Milking machines and dairy machinery.","Machines à traire et machines et appareils de laiterie"
"8435","Type 16","84","35","Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages.","Presses et pressoirs, fouloirs et machines et appareils analogues pour la fabrication du vin, du cidre, des jus de fruits ou de boissons similaires"
"8436","Type 16","84","36","Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders","Autres machines et appareils pour l'agriculture, l'horticulture, la sylviculture, l'aviculture ou l'apiculture, y compris les germoirs comportant des dispositifs mécaniques ou thermiques et les couveuses et éleveuses pour l'aviculture"
"8437","Type 16","84","37","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery","Machines pour le nettoyage, le triage ou le criblage des grains ou des légumes secs ; machines et appareils pour la minoterie ou le traitement des céréales ou légumes secs, autres que les machines et appareils du type fermier"
"8438","Type 16","84","38","Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable or microbial fats or oils.","Machines et appareils, non dénommés ni compris ailleurs dans le présent Chapitre, pour la préparation ou la fabrication industrielles d'aliments ou de boissons, autres que les machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales"
"8439","Type 16","84","39","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard.","Machines et appareils pour la fabrication de la pâte de matières fibreuses cellulosiques ou pour la fabrication ou le finissage du papier ou du carton"
"8440","Type 16","84","40","Book-binding machinery, including book-sewing machines.","Machines et appareils pour le brochage ou la reliure, y compris les machines à coudre les feuillets"
"8441","Type 16","84","41","Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","Autres machines et appareils pour le travail de la pâte à papier, du papier ou du carton, y compris les coupeuses de tous types"
"8442","Type 16","84","42","Machinery, apparatus and equipment (other than the machines of headings 8456 to 8465) for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished).","Machines, appareils et matériel (autres que les machines des n°8456 à 8465) pour la préparation ou la fabrication des clichés, planches, cylindres ou autres organes imprimants ; clichés, planches, cylindres et autres organes imprimants ; pierres lithographiques, planches, plaques et cylindres préparés pour l'impression (planés, grenés, polis, par exemple)"
"8443","Type 16","84","43","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof","Machines et appareils servant à l'impression au moyen de planches, cylindres et autres organes imprimants du n°8442 ; autres imprimantes, machines à copier et machines à télécopier, même combinées entre elles ; parties et accessoires."
"8444","Type 16","84","44","Machines for extruding, drawing, texturing or cutting man-made textile materials","Machines pour le filage (extrusion), l'étirage, la texturation ou le tranchage des matières textiles synthétiques ou artificielles"
"8445","Type 16","84","45","Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery for producing textile yarns; textile reeling or winding (including weft-winding) machines and machines for preparing textile yarns for use on the machines of heading 8446 or 8447","Machines pour la préparation des matières textiles ; machines pour la filature, le doublage ou le retordage des matières textiles et autres machines et appareils pour la fabrication des fils textiles ; machines à bobiner (y compris les canetières) ou à dévider les matières textiles et machines pour la préparation des fils textiles en vue de leur utilisation sur les machines des n°8446 ou 8447"
"8446","Type 16","84","46","Weaving machines (looms).","Métiers à tisser"
"8447","Type 16","84","47","Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","Machines et métiers à bonneterie, de couture-tricotage, à guipure, à tulle, à dentelle, à broderie, à passementerie, à tresses, à filet ou à touffeter"
"8448","Type 16","84","48","Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this heading or of heading 8444, 8445, 8446 or 8447 (for example, spindles and spindle flyers, card clothing, combs, extruding nipples, shuttles, healds and heald-frames, hosiery needles)","Machines et appareils auxiliaires pour les machines des n°8444, 8445, 8446 ou 8447 (ratières, mécaniques Jacquard, casse-chaînes et casse-trames, mécanismes de changement de navettes, par exemple) ; parties et accessoires reconnaissables comme étant exclusivement ou principalement destinés aux machines de la présente position ou des n°8444, 8445, 8446 ou 8447 (broches, ailettes, garnitures de cardes, peignes, barrettes, filières, navettes, lisses et cadres de lisses, aiguilles, platines, crochets, par exemple)"
"8449","Type 16","84","49","Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats","Machines et appareils pour la fabrication ou le finissage du feutre ou des nontissés, en pièce ou en forme, y compris les machines et appareils pour la fabrication de chapeaux en feutre ; formes de chapellerie"
"8450","Type 16","84","50","Household or laundry-type washing machines, including machines which both wash and dry.","Machines à laver le linge, même avec dispositif de séchage"
"8451","Type 16","84","51","Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and machines for applying the paste to the base fabric or other support used in the manufacture of floor coverings such as linoleum; machines for reeling, unreeling, folding, cutting or pinking textile fabrics","Machines et appareils (autres que les machines du n°8450) pour le lavage, le nettoyage, l'essorage, le séchage, le repassage, le pressage (y compris les presses à fixer), le blanchiment, la teinture, l'apprêt, le finissage, l'enduction ou l'imprégnation des fils, tissus ou ouvrages en matières textiles et machines pour le revêtement des tissus ou autres supports utilisés pour la fabrication de couvre-parquets tels que le linoléum ; machines à enrouler, dérouler, plier, couper ou denteler les tissus"
"8452","Type 16","84","52","Sewing machines, other than book-sewing machines of heading 84.40; furniture, bases and covers specially designed for sewing machines; sewing machine needles.","Machines à coudre, autres que les machines à coudre les feuillets du n°8440 ; meubles, embases et couvercles spécialement conçus pour machines à coudre ; aiguilles pour machines à coudre"
"8453","Type 16","84","53","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","Machines et appareils pour la préparation, le tannage ou le travail des cuirs ou peaux ou pour la fabrication ou la réparation des chaussures ou autres ouvrages en cuir ou en peau, autres que les machines à coudre"
"8454","Type 16","84","54","Converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries.","Convertisseurs, poches de coulée, lingotières et machines à couler (mouler) pour métallurgie, aciérie ou fonderie"
"8455","Type 16","84","55","Metal-rolling mills and rolls therefor.","Laminoirs à métaux et leurs cylindres"
"8456","Type 16","84","56","Machine-tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam or plasma arc processes; water-jet cutting machines.","Machines-outils travaillant par enlèvement de toute matière et opérant par laser ou autre faisceau de lumière ou de photons, par ultra-sons, par électro-érosion, par procédés électrochimiques, par faisceaux d'électrons, par faisceaux ioniques ou par jet de plasma ; machines à découper par jet d'eau"
"8457","Type 16","84","57","Machining centres, unit construction machines (single station) and multi-station transfer machines, for working metal.","Centres d'usinage, machines à poste fixe et machines à stations multiples, pour le travail des métaux"
"8458","Type 16","84","58","Lathes (including turning centres) for removing metal.","Tours (y compris les centres de tournage) travaillant par enlèvement de métal"
"8459","Type 16","84","59","Machine-tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centres) of heading 8458","Machines (y compris les unités d'usinage à glissières) à percer, aléser, fraiser, fileter ou tarauder les métaux par enlèvement de matière, autres que les tours (y compris les centres de tournage) du n°8458"
"8460","Type 16","84","60","Machine-tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal or cermets by means of grinding stones, abrasives or polishing products, other than gear cutting, gear grinding or gear finishing machines of heading 8461","Machines à ébarber, affûter, meuler, rectifier, roder, polir ou à faire d'autres opérations de finissage, travaillant des métaux ou des cermets à l'aide de meules, d'abrasifs ou de produits de polissage, autres que les machines à tailler ou à finir les engrenages du n°8461"
"8461","Type 16","84","61","Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included.","Machines à raboter, étaux-limeurs, machines à mortaiser, brocher, tailler les engrenages, finir les engrenages, scier, tronçonner et autres machines-outils travaillant par enlèvement de métal ou de cermets, non dénommées ni comprises ailleurs"
"8462","Type 16","84","62","Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above","Machines (y compris les presses) à forger ou à estamper, moutons, marteaux-pilons et martinets pour le travail des métaux (à l'exclusion des laminoirs) ; machines (y compris les presses, les lignes de refendage et les lignes de découpe à longueur) à rouler, cintrer, plier, dresser, planer, cisailler, poinçonner, gruger ou à grignoter les métaux (à l'exclusion des bancs à étirer) ; presses pour le travail des métaux ou des carbures métalliques, autres que celles visées ci-dessus"
"8463","Type 16","84","63","Other machine-tools for working metal or cermets, without removing material.","Autres machines-outils pour le travail des métaux ou des cermets, travaillant sans enlèvement de matière"
"8464","Type 16","84","64","Machine-tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","Machines-outils pour le travail de la pierre, des produits céramiques, du béton, de l'amiante-ciment ou de matières minérales similaires, ou pour le travail à froid du verre"
"8465","Type 16","84","65","Machine-tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials.","Machines-outils (y compris les machines à clouer, agrafer, coller ou autrement assembler) pour le travail du bois, du liège, de l'os, du caoutchouc durci, des matières plastiques dures ou matières dures similaires"
"8466","Type 16","84","66","Parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for the machines; tool holders for any type of tool for working in the hand.","Parties et accessoires reconnaissables comme étant exclusivement ou principalement destinés aux machines des n°8456 à 8465, y compris les porte-pièces et porte-outils, les filières à déclenchement automatique, les dispositifs diviseurs et autres dispositifs spéciaux se montant sur ces machines ; porte-outils pour outils ou outillage à main, de tous types"
"8467","Type 16","84","67","Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor.","Outils pneumatiques, hydrauliques ou à moteur (électrique ou non électrique) incorporé, pour emploi à la main"
"8468","Type 16","84","68","Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 8515; gas-operated surface tempering machines and appliances.","Machines et appareils pour le brasage ou le soudage, même pouvant couper, autres que ceux du n°8515 ; machines et appareils aux gaz pour la trempe superficielle"
"8470","Type 16","84","70","Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers.","Machines à calculer et machines de poche permettant d'enregistrer, de reproduire et d'afficher des informations, comportant une fonction de calcul ; machines comptables, machines à affranchir, à établir les tickets et machines similaires, comportant un dispositif de calcul ; caisses enregistreuses"
"8471","Type 16","84","71","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included","Machines automatiques de traitement de l'information et leurs unités ; lecteurs magnétiques ou optiques, machines de mise d'informations sur support sous forme codée et machines de traitement de ces informations, non dénommés ni compris ailleurs"
"8472","Type 16","84","72","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines).","Autres machines et appareils de bureau (duplicateurs hectographiques ou à stencils, machines à imprimer les adresses, distributeurs automatiques de billets de banque, machines à trier, à compter ou à encartoucher les pièces de monnaie, appareils à tailler les crayons, appareils à perforer ou à agrafer, par exemple)"
"8473","Type 16","84","73","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8470 to 8472","Parties et accessoires (autres que les coffrets, housses et similaires) reconnaissables comme étant exclusivement ou principalement destinés aux machines ou appareils des n°8470 à 8472"
"8474","Type 16","84","74","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form; machines for forming foundry moulds of sand.","Machines et appareils à trier, cribler, séparer, laver, concasser, broyer, mélanger ou malaxer les terres, pierres, minerais ou autres matières minérales solides (y compris les poudres et les pâtes) ; machines à agglomérer, former ou mouler les combustibles minéraux solides, les pâtes céramiques, le ciment, le plâtre ou autres matières minérales en poudre ou en pâte ; machines à former les moules de fonderie en sable"
"8475","Type 16","84","75","Machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware.","Machines pour l'assemblage des lampes, tubes ou valves électriques ou électroniques ou des lampes pour la production de la lumière-éclair, qui comportent une enveloppe en verre ; machines pour la fabrication ou le travail à chaud du verre ou des ouvrages en verre"
"8476","Type 16","84","76","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines.","Machines automatiques de vente de produits (timbres-poste, cigarettes, denrées alimentaires, boissons, par exemple), y compris les machines pour changer la monnaie"
"8477","Type 16","84","77","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this Chapter.","Machines et appareils pour le travail du caoutchouc ou des matières plastiques ou pour la fabrication de produits en ces matières, non dénommés ni compris ailleurs dans le présent Chapitre"
"8478","Type 16","84","78","Machinery for preparing or making up tobacco, not specified or included elsewhere in this Chapter.","Machines et appareils pour la préparation ou la transformation du tabac, non dénommés ni compris ailleurs dans le présent Chapitre"
"8479","Type 16","84","79","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this Chapter.","Machines et appareils mécaniques ayant une fonction propre, non dénommés ni compris ailleurs dans le présent Chapitre"
"8480","Type 16","84","80","Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ingot moulds), metal carbides, glass, mineral materials, rubber or plastics.","Châssis de fonderie ; plaques de fond pour moules ; modèles pour moules ; moules pour les métaux (autres que les lingotières), les carbures métalliques, le verre, les matières minérales, le caoutchouc ou les matières plastiques"
"8481","Type 16","84","81","Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves.","Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires, y compris les détendeurs et les vannes thermostatiques"
"8482","Type 16","84","82","Ball or roller bearings.","Roulements à billes, à galets, à rouleaux ou à aiguilles"
"8483","Type 16","84","83","Transmission shafts (including cam shafts and crank shafts) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pulleys, including pulley blocks; clutches and shaft couplings (including universal joints).","Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles ; paliers et coussinets ; engrenages et roues de friction ; broches filetées à billes ou à rouleaux ; réducteurs, multiplicateurs et variateurs de vitesse, y compris les convertisseurs de couple ; volants et poulies, y compris les poulies à moufles ; embrayages et organes d'accouplement, y compris les joints d'articulation"
"8484","Type 16","84","84","Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals.","Joints métalloplastiques ; jeux ou assortiments de joints de composition différente présentés en pochettes, enveloppes ou emballages analogues ; joints d'étanchéité mécaniques."
"8485","Type 16","84","85","Machines for additive manufacturing.","Machines pour la fabrication additive"
"8486","Type 16","84","86","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.","Machines et appareils utilisés exclusivement ou principalement pour la fabrication des lingots, des plaquettes ou des dispositifs à semi-conducteur, des circuits intégrés électroniques ou des dispositifs d'affichage à écran plat ; machines et appareils visés à la Note 11 C) du présent Chapitre ; parties et accessoires"
"8487","Type 16","84","87","Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.","Parties de machines ou d'appareils, non dénommées ni comprises ailleurs dans le présent Chapitre, ne comportant pas de connexions électriques, de parties isolées électriquement, de bobinages, de contacts ni d'autres caractéristiques électriques"
"8501","Type 16","85","01","Electric motors and generators (excluding generating sets).","Moteurs et machines génératrices, électriques, à l'exclusion des groupes électrogènes"
"8502","Type 16","85","02","Electric generating sets and rotary converters.","Groupes électrogènes et convertisseurs rotatifs électriques"
"8503","Type 16","85","03","Parts suitable for use solely or principally with the machines of heading 8501 or 8502","Parties reconnaissables comme étant exclusivement ou principalement destinées aux machines des n°85.01 ou 85.02"
"8504","Type 16","85","04","Electrical transformers, static converters (for example, rectifiers) and inductors","Transformateurs électriques, convertisseurs électriques statiques (redresseurs, par exemple), bobines de réactance et selfs"
"8505","Type 16","85","05","Electro-magnets; permanent magnets and articles intended to become permanent magnets after magnetisation; electro-magnetic or permanent magnet chucks, clamps and similar holding devices; electro-magnetic couplings, clutches and brakes; electro-magnetic lifting heads.","Electro-aimants ; aimants permanents et articles destinés à devenir des aimants permanents après aimantation ; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation ; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques ; têtes de levage électromagnétiques"
"8506","Type 16","85","06","Primary cells and primary batteries.","Piles et batteries de piles électriques"
"8507","Type 16","85","07","Electric accumulators, including separators therefor, whether or not rectangular (including square).","Accumulateurs électriques, y compris leurs séparateurs, même de forme carrée ou rectangulaire"
"8508","Type 16","85","08","Vacuum cleaners.","Aspirateurs"
"8509","Type 16","85","09","Electro-mechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508","Appareils électromécaniques à moteur électrique incorporé, à usage domestique, autres que les aspirateurs du n°8508"
"8510","Type 16","85","10","Shavers, hair clippers and hair-removing appliances, with self-contained electric motor.","Rasoirs, tondeuses et appareils à épiler, à moteur électrique incorporé"
"8511","Type 16","85","11","Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal combustion engines (for example, ignition magnetos, magneto-dynamos, ignition coils, sparking plugs and glow plugs, starter motors); generators (for example, dynamos, alternators) and cut-outs of a kind used in conjunction with such engines.","Appareils et dispositifs électriques d'allumage ou de démarrage pour moteurs à allumage par étincelles ou par compression (magnétos, dynamos-magnétos, bobines d'allumage, bougies d'allumage ou de chauffage, démarreurs, par exemple) ; génératrices (dynamos, alternateurs, par exemple) et conjoncteurs-disjoncteurs utilisés avec ces moteurs"
"8512","Type 16","85","12","Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cycles or motor vehicles.","Appareils électriques d'éclairage ou de signalisation (à l'exclusion des articles du n°8539), essuie-glaces, dégivreurs et dispositifs antibuée électriques, des types utilisés pour cycles ou automobiles"
"8513","Type 16","85","13","Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 8512","Lampes électriques portatives, conçues pour fonctionner au moyen de leur propre source d'énergie (à piles, à accumulateurs, électromagnétiques, par exemple), autres que les appareils d'éclairage du n°8512"
"8514","Type 16","85","14","Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss","Fours électriques industriels ou de laboratoires, y compris ceux fonctionnant par induction ou par pertes diélectriques ; autres appareils industriels ou de laboratoires pour le traitement thermique des matières par induction ou par pertes diélectriques"
"8515","Type 16","85","15","Electric (including electrically heated gas), laser or other light or photon beam, ultrasonic, electron beam, magnetic pulse or plasma arc soldering, brazing or welding machines and apparatus, whether or not capable of cutting; electric machines and apparatus for hot spraying of metals or cermets.","Machines et appareils pour le brasage ou le soudage (même pouvant couper), électriques (y compris ceux aux gaz chauffés électriquement) ou opérant par laser ou autres faisceaux de lumière ou de photons, par ultra-sons, par faisceaux d'électrons, par impulsions magnétiques ou au jet de plasma ; machines et appareils électriques pour la projection à chaud de métaux ou de cermets"
"8516","Type 16","85","16","Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electro-thermic hair-dressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; electric smoothing irons; other electro-thermic appliances of a kind used for domestic purposes; electric heating resistors, other than those of heading 8545","Chauffe-eau et thermoplongeurs électriques ; appareils électriques pour le chauffage des locaux, du sol ou pour usages similaires ; appareils électrothermiques pour la coiffure (sèche-cheveux, appareils à friser, chauffe-fers à friser, par exemple) ou pour sécher les mains ; fers à repasser électriques ; autres appareils électrothermiques pour usages domestiques ; résistances chauffantes, autres que celles du n°8545"
"8517","Type 16","85","17","Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 8443, 8525, 8527 or 8528","Postes téléphoniques d'usagers, y compris les téléphones intelligents et autres téléphones pour réseaux cellulaires et pour autres réseaux sans fil ; autres appareils pour l'émission, la transmission ou la réception de la voix, d'images ou d'autres données, y compris les appareils pour la communication dans un réseau filaire ou sans fil (tel qu'un réseau local ou étendu), autres que ceux des n°8443, 8525, 8527 ou 8528"
"8518","Type 16","85","18","Microphones and stands therefor; loudspeakers, whether or not mounted in their enclosures; headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers; audio-frequency electric amplifiers; electric sound amplifier sets.","Microphones et leurs supports ; haut-parleurs, même montés dans leurs enceintes ; casques d'écoute et écouteurs, même combinés avec un microphone, et ensembles ou assortiments constitués par un microphone et un ou plusieurs haut-parleurs ; amplificateurs électriques d'audiofréquence ; appareils électriques d'amplification du son"
"8519","Type 16","85","19","Sound recording or reproducing apparatus.","Appareils d'enregistrement du son ; appareils de reproduction du son ; appareils d'enregistrement et de reproduction du son"
"8521","Type 16","85","21","Video recording or reproducing apparatus, whether or not incorporating a video tuner.","Appareils d'enregistrement ou de reproduction vidéophoniques, même incorporant un récepteur de signaux vidéophoniques"
"8522","Type 16","85","22","Parts and accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521","Parties et accessoires reconnaissables comme étant exclusivement ou principalement destinés aux appareils des n°8519 ou 8521"
"8523","Type 16","85","23","Discs, tapes, solid-state non-volatile storage devices, \[OpenCurlyDoubleQuote]smart cards\[CloseCurlyDoubleQuote] and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the production of discs, but excluding products of Chapter 37","Disques, bandes, dispositifs de stockage rémanent des données à base de semi-conducteurs, « cartes intelligentes » et autres supports pour l'enregistrement du son ou pour enregistrements analogues, même enregistrés, y compris les matrices et moules galvaniques pour la fabrication des disques, à l'exclusion des produits du Chapitre 37"
"8524","Type 16","85","24","Flat panel display modules, whether or not incorporating touch-sensitive screens.","Modules d'affichage à écran plat, même comprenant des écrans tactiles"
"8525","Type 16","85","25","Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders.","Appareils d'émission pour la radiodiffusion ou la télévision, même incorporant un appareil de réception ou un appareil d'enregistrement ou de reproduction du son ; caméras de télévision, appareils photographiques numériques et caméscopes"
"8526","Type 16","85","26","Radar apparatus, radio navigational aid apparatus and radio remote control apparatus.","Appareils de radiodétection et de radiosondage (radar), appareils de radionavigation et appareils de radiotélécommande"
"8527","Type 16","85","27","Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with sound recording or reproducing apparatus or a clock.","Appareils récepteurs pour la radiodiffusion, même combinés, sous une même enveloppe, à un appareil d'enregistrement ou de reproduction du son ou à un appareil d'horlogerie"
"8528","Type 16","85","28","Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus.","Moniteurs et projecteurs, n'incorporant pas d'appareils de réception de télévision ; appareils récepteurs de télévision, même incorporant un appareil récepteur de radiodiffusion ou un appareil d'enregistrement ou de reproduction du son ou des images"
"8529","Type 16","85","29","Parts suitable for use solely or principally with the apparatus of headings 85.24 to 85.28.","Parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils des n°8524 à 8528"
"8530","Type 16","85","30","Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608)","Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande pour voies ferrées ou similaires, voies routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes (autres que ceux du n°8608)"
"8531","Type 16","85","31","Electric sound or visual signalling apparatus (for example, bells, sirens, indicator panels, burglar or fire alarms), other than those of heading 8512 or 8530","Appareils électriques de signalisation acoustique ou visuelle (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, par exemple), autres que ceux des n°85.12 ou 85.30."
"8532","Type 16","85","32","Electrical capacitors, fixed, variable or adjustable (pre-set).","Condensateurs électriques, fixes, variables ou ajustables"
"8533","Type 16","85","33","Electrical resistors (including rheostats and potentiometers), other than heating resistors.","Résistances électriques non chauffantes (y compris les rhéostats et les potentiomètres)"
"8534","Type 16","85","34","Printed circuits","Circuits imprimés"
"8535","Type 16","85","35","Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, fuses, lightning arresters, voltage limiters, surge suppressors, plugs and other connectors, junction boxes), for a voltage exceeding 1,000 volts.","Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, coupe-circuit, parafoudres, limiteurs de tension, parasurtenseurs, prises de courant et autres connecteurs, boîtes de jonction, par exemple), pour une tension excédant 1.000 volts"
"8536","Type 16","85","36","Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders and other connectors, junction boxes), for a voltage not exceeding 1,000 volts; connectors for optical fibres, optical fibre bundles or cables.","Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, relais, coupe-circuit, parasurtenseurs, fiches et prises de courant, douilles pour lampes et autres connecteurs, boîtes de jonction, par exemple), pour une tension n'excédant pas 1.000 volts ; connecteurs pour fibres optiques, faisceaux ou câbles de fibres optiques"
