"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"620449","Type 11","62","04","49","Dresses : Of other textile materials","Robes : D'autres matières textiles"
"620451","Type 11","62","04","51","Skirts and divided skirts : Of wool or fine animal hair","Jupes et jupes-culottes : De laine ou de poils fins"
"620452","Type 11","62","04","52","Skirts and divided skirts : Of cotton","Jupes et jupes-culottes : De coton"
"620453","Type 11","62","04","53","Skirts and divided skirts : Of synthetic fibres","Jupes et jupes-culottes : De fibres synthétiques"
"620459","Type 11","62","04","59","Skirts and divided skirts : Of other textile materials","Jupes et jupes-culottes : D'autres matières textiles"
"620461","Type 11","62","04","61","Trousers, bib and brace overalls, breeches and shorts : Of wool or fine animal hair","Pantalons, salopettes à bretelles, culottes et shorts : De laine ou de poils fins"
"620462","Type 11","62","04","62","Trousers, bib and brace overalls, breeches and shorts : Of cotton","Pantalons, salopettes à bretelles, culottes et shorts : De coton"
"620463","Type 11","62","04","63","Trousers, bib and brace overalls, breeches and shorts : Of synthetic fibres","Pantalons, salopettes à bretelles, culottes et shorts : De fibres synthétiques"
"620469","Type 11","62","04","69","Trousers, bib and brace overalls, breeches and shorts : Of other textile materials","Pantalons, salopettes à bretelles, culottes et shorts : D'autres matières textiles"
"620520","Type 11","62","05","20","Of cotton","De coton"
"620530","Type 11","62","05","30","Of man-made fibres","De fibres synthétiques ou artificielles"
"620590","Type 11","62","05","90","Of other textile materials","D'autres matières textiles"
"620610","Type 11","62","06","10","Of silk or silk waste","De soie ou de déchets de soie"
"620620","Type 11","62","06","20","Of wool or fine animal hair","De laine ou de poils fins"
"620630","Type 11","62","06","30","Of cotton","De coton"
"620640","Type 11","62","06","40","Of man-made fibres","De fibres synthétiques ou artificielles"
"620690","Type 11","62","06","90","Of other textile materials","D'autres matières textiles"
"620711","Type 11","62","07","11","Underpants and briefs : Of cotton","Slips et caleçons : De coton"
"620719","Type 11","62","07","19","Underpants and briefs : Of other textile materials","Slips et caleçons : D'autres matières textiles"
"620721","Type 11","62","07","21","Nightshirts and pyjamas : Of cotton","Chemises de nuit et pyjamas : De coton"
"620722","Type 11","62","07","22","Nightshirts and pyjamas : Of man-made fibres","Chemises de nuit et pyjamas : De fibres synthétiques ou artificielles"
"620729","Type 11","62","07","29","Nightshirts and pyjamas : Of other textile materials","Chemises de nuit et pyjamas : D'autres matières textiles"
"620791","Type 11","62","07","91","Other : Of cotton","Autres : De coton"
"620799","Type 11","62","07","99","Other : Of other textile materials","Autres : D'autres matières textiles"
"620811","Type 11","62","08","11","Slips and petticoats : Of man-made fibres","Combinaisons ou fonds de robes et jupons : De fibres synthétiques ou artificielles"
"620819","Type 11","62","08","19","Slips and petticoats : Of other textile materials","Combinaisons ou fonds de robes et jupons : D'autres matières textiles"
"620821","Type 11","62","08","21","Nightdresses and pyjamas : Of cotton","Chemises de nuit et pyjamas : De coton"
"620822","Type 11","62","08","22","Nightdresses and pyjamas : Of man-made fibres","Chemises de nuit et pyjamas : De fibres synthétiques ou artificielles"
"620829","Type 11","62","08","29","Nightdresses and pyjamas : Of other textile materials","Chemises de nuit et pyjamas : D'autres matières textiles"
"620891","Type 11","62","08","91","Other : Of cotton","Autres : De coton"
"620892","Type 11","62","08","92","Other : Of man-made fibres","Autres : De fibres synthétiques ou artificielles"
"620899","Type 11","62","08","99","Other : Of other textile materials","Autres : D'autres matières textiles"
"620920","Type 11","62","09","20","Of cotton","De coton"
"620930","Type 11","62","09","30","Of synthetic fibres","De fibres synthétiques"
"620990","Type 11","62","09","90","Of other textile materials","D'autres matières textiles"
"621010","Type 11","62","10","10","Of fabrics of heading 5602 or 5603","En produits des n°5602 ou 5603"
"621020","Type 11","62","10","20","Other garments, of the type described in heading 6201","Autres vêtements, des types visés dans le n°6201"
"621030","Type 11","62","10","30","Other garments, of the type described in heading 6202","Autres vêtements, des types visés dans le n°6202"
"621040","Type 11","62","10","40","Other men's or boys' garments","Autres vêtements pour hommes ou garçonnets"
"621050","Type 11","62","10","50","Other women's or girls' garments","Autres vêtements pour femmes ou fillettes"
"621111","Type 11","62","11","11","Swimwear : Men's or boys'","Maillots, culottes et slips de bain : Pour hommes ou garçonnets"
"621112","Type 11","62","11","12","Swimwear : Women's or girls'","Maillots, culottes et slips de bain : Pour femmes ou fillettes"
"621120","Type 11","62","11","20","Ski suits","Combinaisons et ensembles de ski"
"621132","Type 11","62","11","32","Other garments, men's or boys' : Of cotton","Autres vêtements, pour hommes ou garçonnets : De coton"
"621133","Type 11","62","11","33","Other garments, men's or boys' : Of man-made fibres","Autres vêtements, pour hommes ou garçonnets : De fibres synthétiques ou artificielles"
"621139","Type 11","62","11","39","Other garments, men's or boys' : Of other textile materials","Autres vêtements, pour hommes ou garçonnets : D'autres matières textiles"
"621142","Type 11","62","11","42","Other garments, women's or girls' : Of cotton","Autres vêtements, pour femmes ou fillettes : De coton"
"621143","Type 11","62","11","43","Other garments, women's or girls' : Of man-made fibres","Autres vêtements, pour femmes ou fillettes : De fibres synthétiques ou artificielles"
"621149","Type 11","62","11","49","Other garments, women's or girls' : Of other textile materials","Autres vêtements, pour femmes ou fillettes : D'autres matières textiles"
"621210","Type 11","62","12","10","Brassieres","Soutiens-gorge et bustiers"
"621220","Type 11","62","12","20","Girdles and panty-girdles","Gaines et gaines-culottes"
"621230","Type 11","62","12","30","Corselettes","Combinés"
"621290","Type 11","62","12","90","Other","Autres"
"621320","Type 11","62","13","20","Of cotton","De coton"
"621390","Type 11","62","13","90","Of other textile materials","D'autres matières textiles"
"621410","Type 11","62","14","10","Of silk or silk waste","De soie ou de déchets de soie"
"621420","Type 11","62","14","20","Of wool or fine animal hair","De laine ou de poils fins"
"621430","Type 11","62","14","30","Of synthetic fibres","De fibres synthétiques"
"621440","Type 11","62","14","40","Of artificial fibres","De fibres artificielles"
"621490","Type 11","62","14","90","Of other textile materials","D'autres matières textiles"
"621510","Type 11","62","15","10","Of silk or silk waste","De soie ou de déchets de soie"
"621520","Type 11","62","15","20","Of man-made fibres","De fibres synthétiques ou artificielles"
"621590","Type 11","62","15","90","Of other textile materials","D'autres matières textiles"
"621600","Type 11","62","16","00","Gloves, mittens and mitts","Gants, mitaines et moufles"
"621710","Type 11","62","17","10","Accessories","Accessoires"
"621790","Type 11","62","17","90","Parts","Parties"
"630110","Type 11","63","01","10","Electric blankets","Couvertures chauffantes électriques"
"630120","Type 11","63","01","20","Blankets (other than electric blankets) and travelling rugs, of wool or of fine animal hair","Couvertures (autres que les couvertures chauffantes électriques) de laine ou de poils fins"
"630130","Type 11","63","01","30","Blankets (other than electric blankets) and travelling rugs, of cotton","Couvertures (autres que les couvertures chauffantes électriques) de coton"
"630140","Type 11","63","01","40","Blankets (other than electric blankets) and travelling rugs, of synthetic fibres","Couvertures (autres que les couvertures chauffantes électriques) de fibres synthétiques"
"630190","Type 11","63","01","90","Other blankets and travelling rugs","Autres couvertures"
"630210","Type 11","63","02","10","Bed linen, knitted or crocheted","Linge de lit en bonneterie"
"630221","Type 11","63","02","21","Other bed linen, printed : Of cotton","Autre linge de lit, imprimé : De coton"
"630222","Type 11","63","02","22","Other bed linen, printed : Of man-made fibres","Autre linge de lit, imprimé : De fibres synthétiques ou artificielles"
"630229","Type 11","63","02","29","Other bed linen, printed : Of other textile materials","Autre linge de lit, imprimé : D'autres matières textiles"
"630231","Type 11","63","02","31","Other bed linen : Of cotton","Autre linge de lit : De coton"
"630232","Type 11","63","02","32","Other bed linen : Of man-made fibres","Autre linge de lit : De fibres synthétiques ou artificielles"
"630239","Type 11","63","02","39","Other bed linen : Of other textile materials","Autre linge de lit : D'autres matières textiles"
"630240","Type 11","63","02","40","Table linen, knitted or crocheted","Linge de table en bonneterie"
"630251","Type 11","63","02","51","Other table linen : Of cotton","Autre linge de table : De coton"
"630253","Type 11","63","02","53","Other table linen : Of man-made fibres","Autre linge de table : De fibres synthétiques ou artificielles"
"630259","Type 11","63","02","59","Other table linen : Of other textile materials","Autre linge de table : D'autres matières textiles"
"630260","Type 11","63","02","60","Toilet linen and kitchen linen, of terry towelling or similar terry fabrics, of cotton","Linge de toilette ou de cuisine, bouclé du genre éponge, de coton"
"630291","Type 11","63","02","91","Other : Of cotton","Autre : De coton"
"630293","Type 11","63","02","93","Other : Of man-made fibres","Autre : De fibres synthétiques ou artificielles"
"630299","Type 11","63","02","99","Other : Of other textile materials","Autre : D'autres matières textiles"
"630312","Type 11","63","03","12","Knitted or crocheted : Of synthetic fibres","En bonneterie : De fibres synthétiques"
"630319","Type 11","63","03","19","Knitted or crocheted : Of other textile materials","En bonneterie : D'autres matières textiles"
"630391","Type 11","63","03","91","Other : Of cotton","Autres : De coton"
"630392","Type 11","63","03","92","Other : Of synthetic fibres","Autres : De fibres synthétiques"
"630399","Type 11","63","03","99","Other : Of other textile materials","Autres : D'autres matières textiles"
"630411","Type 11","63","04","11","Bedspreads : Knitted or crocheted","Couvre-lits : En bonneterie"
"630419","Type 11","63","04","19","Bedspreads : Other","Couvre-lits : Autres"
"630420","Type 11","63","04","20","Bed nets specified in Subheading Note 1 to this Chapter","Moustiquaires pour lits mentionnées dans la Note 1 de sous-positions du présent Chapitre"
"630491","Type 11","63","04","91","Other : Knitted or crocheted","Autres : En bonneterie"
"630492","Type 11","63","04","92","Other : Not knitted or crocheted, of cotton","Autres : Autres qu'en bonneterie, de coton"
"630493","Type 11","63","04","93","Other : Not knitted or crocheted, of synthetic fibres","Autres : Autres qu'en bonneterie, de fibres synthétiques"
"630499","Type 11","63","04","99","Other : Not knitted or crocheted, of other textile materials","Autres : Autres qu'en bonneterie, d'autres matières textiles"
"630510","Type 11","63","05","10","Of jute or of other textile bast fibres of heading 5303","De jute ou d'autres fibres textiles libériennes du n°5303"
"630520","Type 11","63","05","20","Of cotton","De coton"
"630532","Type 11","63","05","32","Of man-made textile materials : Flexible intermediate bulk containers","De matières textiles synthétiques ou artificielles : Contenants souples pour matières en vrac"
"630533","Type 11","63","05","33","Of man-made textile materials : Other, of polyethylene or polypropylene strip or the like","De matières textiles synthétiques ou artificielles : Autres, obtenues à partir de lames ou formes similaires de polyéthylène ou de polypropylène"
"630539","Type 11","63","05","39","Of man-made textile materials : Other","De matières textiles synthétiques ou artificielles : Autres"
"630590","Type 11","63","05","90","Of other textile materials","D'autres matières textiles"
"630612","Type 11","63","06","12","Tarpaulins, awnings and sunblinds : Of synthetic fibres","Bâches et stores d'extérieur : De fibres synthétiques"
"630619","Type 11","63","06","19","Tarpaulins, awnings and sunblinds : Of other textile materials","Bâches et stores d'extérieur : D'autres matières textiles"
"630622","Type 11","63","06","22","Tents (including temporary canopies and similar articles) : Of synthetic fibres","Tentes (y compris les tonnelles temporaires et articles similaires) : De fibres synthétiques"
"630629","Type 11","63","06","29","Tents (including temporary canopies and similar articles) : Of other textile materials","Tentes (y compris les tonnelles temporaires et articles similaires) : D'autres matières textiles"
"630630","Type 11","63","06","30","Sails","Voiles"
"630640","Type 11","63","06","40","Pneumatic mattresses","Matelas pneumatiques"
"630690","Type 11","63","06","90","Other","Autres"
"630710","Type 11","63","07","10","Floor-cloths, dish-cloths, dusters and similar cleaning cloths","Serpillières ou wassingues, lavettes, chamoisettes et articles d'entretien similaires"
"630720","Type 11","63","07","20","Life-jackets and life-belts","Ceintures et gilets de sauvetage"
"630790","Type 11","63","07","90","Other","Autres"
"630800","Type 11","63","08","00","Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale","Assortiments composés de pièces de tissus et de fils, même avec accessoires, pour la confection de tapis, de tapisseries, de nappes de table ou de serviettes brodées, ou d'articles textiles similaires, en emballages pour la vente au détail"
"630900","Type 11","63","09","00","Worn clothing and other worn articles","Articles de friperie"
"631010","Type 11","63","10","10","Sorted","Triés"
"631090","Type 11","63","10","90","Other","Autres"
"640110","Type 12","64","01","10","Footwear incorporating a protective metal toe-cap","Chaussures comportant, à l'avant, une coquille de protection en métal"
"640192","Type 12","64","01","92","Other footwear : Covering the ankle but not covering the knee","Autres chaussures : Couvrant la cheville mais ne couvrant pas le genou"
"640199","Type 12","64","01","99","Other footwear : Other","Autres chaussures : Autres"
"640212","Type 12","64","02","12","Sports footwear : Ski-boots, cross-country ski footwear and snowboard boots","Chaussures de sport : Chaussures de ski et chaussures pour le surf des neiges"
"640219","Type 12","64","02","19","Sports footwear : Other","Chaussures de sport : Autres"
"640220","Type 12","64","02","20","Footwear with upper straps or thongs assembled to the sole by means of plugs","Chaussures avec dessus en lanières ou brides fixées à la semelle par des tétons"
"640291","Type 12","64","02","91","Other footwear : Covering the ankle","Autres chaussures : Couvrant la cheville"
"640299","Type 12","64","02","99","Other footwear : Other","Autres chaussures : Autres"
"640312","Type 12","64","03","12","Sports footwear : Ski-boots, cross-country ski footwear and snowboard boots","Chaussures de sport : Chaussures de ski et chaussures pour le surf des neiges"
"640319","Type 12","64","03","19","Sports footwear : Other","Chaussures de sport : Autres"
"640320","Type 12","64","03","20","Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe","Chaussures à semelles extérieures en cuir naturel et dessus constitués par des lanières en cuir naturel passant sur le cou-de-pied et entourant le gros orteil"
"640340","Type 12","64","03","40","Other footwear, incorporating a protective metal toe-cap","Autres chaussures, comportant, à l'avant, une coquille de protection en métal"
"640351","Type 12","64","03","51","Other footwear with outer soles of leather : Covering the ankle","Autres chaussures à semelles extérieures en cuir naturel : Couvrant la cheville"
"640359","Type 12","64","03","59","Other footwear with outer soles of leather : Other","Autres chaussures à semelles extérieures en cuir naturel : Autres"
"640391","Type 12","64","03","91","Other footwear : Covering the ankle","Autres chaussures : Couvrant la cheville"
"640399","Type 12","64","03","99","Other footwear : Other","Autres chaussures : Autres"
"640411","Type 12","64","04","11","Footwear with outer soles of rubber or plastics : Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like","Chaussures à semelles extérieures en caoutchouc ou en matière plastique : Chaussures de sport ; chaussures dites de tennis, de basket-ball, de gymnastique, d'entraînement et chaussures similaires"
"640419","Type 12","64","04","19","Footwear with outer soles of rubber or plastics : Other","Chaussures à semelles extérieures en caoutchouc ou en matière plastique : Autres"
"640420","Type 12","64","04","20","Footwear with outer soles of leather or composition leather","Chaussures à semelles extérieures en cuir naturel ou reconstitué"
"640510","Type 12","64","05","10","With uppers of leather or composition leather","A dessus en cuir naturel ou reconstitué"
"640520","Type 12","64","05","20","With uppers of textile materials","A dessus en matières textiles"
"640590","Type 12","64","05","90","Other","Autres"
"640610","Type 12","64","06","10","Uppers and parts thereof, other than stiffeners","Dessus de chaussures et leurs parties, à l'exclusion des contreforts et bouts durs"
"640620","Type 12","64","06","20","Outer soles and heels, of rubber or plastics","Semelles extérieures et talons, en caoutchouc ou en matière plastique"
"640690","Type 12","64","06","90","Other","Autres"
"650100","Type 12","65","01","00","Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt","Cloches non dressées (mises en forme) ni tournurées (mises en tournure), plateaux (disques), manchons (cylindres) même fendus dans le sens de la hauteur, en feutre, pour chapeaux"
"650200","Type 12","65","02","00","Hat-shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed","Cloches ou formes pour chapeaux, tressées ou fabriquées par l'assemblage de bandes en toutes matières, non dressées (mises en forme) ni tournurées (mises en tournure) ni garnies"
"650400","Type 12","65","04","00","Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed","Chapeaux et autres coiffures, tressés ou fabriqués par l'assemblage de bandes en toutes matières, même garnis"
"650500","Type 12","65","05","00","Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed","Chapeaux et autres coiffures en bonneterie ou confectionnés à l'aide de dentelles, de feutre ou d'autres produits textiles, en pièces (mais non en bandes), même garnis ; résilles et filets à cheveux en toutes matières, même garnis"
"650610","Type 12","65","06","10","Safety headgear","Coiffures de sécurité"
"650691","Type 12","65","06","91","Other : Of rubber or of plastics","Autres : En caoutchouc ou en matière plastique"
"650699","Type 12","65","06","99","Other : Of other materials","Autres : En autres matières"
"650700","Type 12","65","07","00","Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear","Bandes pour garniture intérieure, coiffes, couvre-coiffures, carcasses, visières et jugulaires pour la chapellerie"
"660110","Type 12","66","01","10","Garden or similar umbrellas","Parasols de jardin et articles similaires"
"660191","Type 12","66","01","91","Other : Having a telescopic shaft","Autres : A mât ou manche télescopique"
"660199","Type 12","66","01","99","Other : Other","Autres : Autres"
"660200","Type 12","66","02","00","Walking-sticks, seat-sticks, whips, riding-crops and the like","Cannes, cannes-sièges, fouets, cravaches et articles similaires"
"660320","Type 12","66","03","20","Umbrella frames, including frames mounted on shafts (sticks)","Montures assemblées, même avec mâts ou manches, pour parapluies, ombrelles ou parasols"
"660390","Type 12","66","03","90","Other","Autres"
"670100","Type 12","67","01","00","Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down and articles thereof (other than goods of heading 05.05 and worked quills and scapes)","Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leur duvet, plumes, parties de plumes, duvet et articles en ces matières, autres que les produits du n°0505 et les tuyaux et tiges de plumes, travaillés"
"670210","Type 12","67","02","10","Of plastics","En matières plastiques"
"670290","Type 12","67","02","90","Of other materials","En autres matières"
"670300","Type 12","67","03","00","Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like","Cheveux remis, amincis, blanchis ou autrement préparés ; laine, poils et autres matières textiles, préparés pour la fabrication de perruques ou d'articles similaires"
"670411","Type 12","67","04","11","Of synthetic textile materials : Complete wigs","En matières textiles synthétiques : Perruques complètes"
"670419","Type 12","67","04","19","Of synthetic textile materials : Other","En matières textiles synthétiques : Autres"
"670420","Type 12","67","04","20","Of human hair","En cheveux"
"670490","Type 12","67","04","90","Of other materials","En autres matières"
"680100","Type 13","68","01","00","Setts, curbstones and flagstones, of natural stone (except slate)","Pavés, bordures de trottoirs et dalles de pavage, en pierres naturelles (autres que l'ardoise)"
"680210","Type 13","68","02","10","Tiles, cubes and similar articles, whether or not rectangular (including square), the largest face of which is capable of being enclosed in a square the side of which is less than 7 cm; artificially coloured granules, chippings and powder","Carreaux, cubes, dés et articles similaires, même de forme autre que carrée ou rectangulaire, dont la plus grande surface peut être inscrite dans un carré dont le côté est inférieur à 7 cm ; granulés, éclats et poudres, colorés artificiellement"
"680221","Type 13","68","02","21","Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface : Marble, travertine and alabaster","Autres pierres de taille ou de construction et ouvrages en ces pierres, simplement taillés ou sciés et à surface plane ou unie : Marbre, travertin et albâtre"
"680223","Type 13","68","02","23","Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface : Granite","Autres pierres de taille ou de construction et ouvrages en ces pierres, simplement taillés ou sciés et à surface plane ou unie : Granit"
"680229","Type 13","68","02","29","Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface : Other stone","Autres pierres de taille ou de construction et ouvrages en ces pierres, simplement taillés ou sciés et à surface plane ou unie : Autres pierres"
"680291","Type 13","68","02","91","Other : Marble, travertine and alabaster","Autres : Marbre, travertin et albâtre"
"680292","Type 13","68","02","92","Other : Other calcareous stone","Autres : Autres pierres calcaires"
"680293","Type 13","68","02","93","Other : Granite","Autres : Granit"
"680299","Type 13","68","02","99","Other : Other stone","Autres : Autres pierres"
"680300","Type 13","68","03","00","Worked slate and articles of slate or of agglomerated slate","Ardoise naturelle travaillée et ouvrages en ardoise naturelle ou agglomérée (ardoisine)"
"680410","Type 13","68","04","10","Millstones and grindstones for milling, grinding or pulping","Meules à moudre ou à défibrer"
"680421","Type 13","68","04","21","Other millstones, grindstones, grinding wheels and the like : Of agglomerated synthetic or natural diamond","Autres meules et articles similaires : En diamant naturel ou synthétique, aggloméré"
"680422","Type 13","68","04","22","Other millstones, grindstones, grinding wheels and the like : Of other agglomerated abrasives or of ceramics","Autres meules et articles similaires : En autres abrasifs agglomérés ou en céramique"
"680423","Type 13","68","04","23","Other millstones, grindstones, grinding wheels and the like : Of natural stone","Autres meules et articles similaires : En pierres naturelles"
"680430","Type 13","68","04","30","Hand sharpening or polishing stones","Pierres à aiguiser ou à polir à la main"
"680510","Type 13","68","05","10","On a base of woven textile fabric only","Appliqués sur tissus en matières textiles seulement"
"680520","Type 13","68","05","20","On a base of paper or paperboard only","Appliqués sur papier ou carton seulement"
"680530","Type 13","68","05","30","On a base of other materials","Appliqués sur d'autres matières"
"680610","Type 13","68","06","10","Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls","Laines de laitier, de scories, de roche et laines minérales similaires, même mélangées entre elles, en masses, feuilles ou rouleaux"
"680620","Type 13","68","06","20","Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)","Vermiculite expansée, argiles expansées, mousse de scories et produits minéraux similaires expansés, même mélangés entre eux"
"680690","Type 13","68","06","90","Other","Autres"
"680710","Type 13","68","07","10","In rolls","En rouleaux"
"680790","Type 13","68","07","90","Other","Autres"
"680800","Type 13","68","08","00","Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders","Panneaux, planches, carreaux, blocs et articles similaires, en fibres végétales, en paille ou en copeaux, plaquettes, particules, sciures ou autres déchets de bois, agglomérés avec du ciment, du plâtre ou d'autres liants minéraux"
"680911","Type 13","68","09","11","Boards, sheets, panels, tiles and similar articles, not ornamented : Faced or reinforced with paper or paperboard only","Planches, plaques, panneaux, carreaux et articles similaires, non ornementés : Revêtus ou renforcés de papier ou de carton uniquement"
"680919","Type 13","68","09","19","Boards, sheets, panels, tiles and similar articles, not ornamented : Other","Planches, plaques, panneaux, carreaux et articles similaires, non ornementés : Autres"
"680990","Type 13","68","09","90","Other articles","Autres ouvrages"
"681011","Type 13","68","10","11","Tiles, flagstones, bricks and similar articles : Building blocks and bricks","Tuiles, carreaux, dalles, briques et articles similaires : Blocs et briques pour la construction"
"681019","Type 13","68","10","19","Tiles, flagstones, bricks and similar articles : Other","Tuiles, carreaux, dalles, briques et articles similaires : Autres"
"681091","Type 13","68","10","91","Other articles : Prefabricated structural components for building or civil engineering","Autres ouvrages : Eléments préfabriqués pour le bâtiment ou le génie civil"
"681099","Type 13","68","10","99","Other articles : Other","Autres ouvrages : Autres"
"681140","Type 13","68","11","40","Containing asbestos","Contenant de l'amiante"
"681181","Type 13","68","11","81","Not containing asbestos : Corrugated sheets","Ne contenant pas d'amiante : Plaques ondulées"
"681182","Type 13","68","11","82","Not containing asbestos : Other sheets, panels, tiles and similar articles","Ne contenant pas d'amiante : Autres plaques, panneaux, carreaux, tuiles et articles similaires"
"681189","Type 13","68","11","89","Not containing asbestos : Other articles","Ne contenant pas d'amiante : Autres ouvrages"
"681280","Type 13","68","12","80","Of crocidolite","En crocidolite"
"681291","Type 13","68","12","91","Other : Clothing, clothing accessories, footwear and headgear","Autres : Vêtements, accessoires du vêtement, chaussures et coiffures"
"681299","Type 13","68","12","99","Other : Other","Autres : Autres"
"681320","Type 13","68","13","20","Containing asbestos","Contenant de l'amiante"
"681381","Type 13","68","13","81","Not containing asbestos : Brake linings and pads","Ne contenant pas d'amiante : Garnitures de freins"
"681389","Type 13","68","13","89","Not containing asbestos : Other","Ne contenant pas d'amiante : Autres"
"681410","Type 13","68","14","10","Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support","Plaques, feuilles et bandes en mica aggloméré ou reconstitué, même sur support"
"681490","Type 13","68","14","90","Other","Autres"
"681511","Type 13","68","15","11","Carbon fibres; articles of carbon fibres for non-electrical uses; other articles of graphite or other carbon for non-electrical uses : Carbon fibres","Fibres de carbone ; ouvrages en fibres de carbone pour usages autres qu'électriques ; autres ouvrages en graphite ou autre carbone pour usages autres qu'électriques : Fibres de carbone"
"681512","Type 13","68","15","12","Carbon fibres; articles of carbon fibres for non-electrical uses; other articles of graphite or other carbon for non-electrical uses : Fabrics of carbon fibres","Fibres de carbone ; ouvrages en fibres de carbone pour usages autres qu'électriques ; autres ouvrages en graphite ou autre carbone pour usages autres qu'électriques : Textiles en fibres de carbone"
"681513","Type 13","68","15","13","Carbon fibres; articles of carbon fibres for non-electrical uses; other articles of graphite or other carbon for non-electrical uses : Other articles of carbon fibres","Fibres de carbone ; ouvrages en fibres de carbone pour usages autres qu'électriques ; autres ouvrages en graphite ou autre carbone pour usages autres qu'électriques : Autres ouvrages en fibres de carbone"
"681519","Type 13","68","15","19","Carbon fibres; articles of carbon fibres for non-electrical uses; other articles of graphite or other carbon for non-electrical uses : Other","Fibres de carbone ; ouvrages en fibres de carbone pour usages autres qu'électriques ; autres ouvrages en graphite ou autre carbone pour usages autres qu'électriques : Autres"
"681520","Type 13","68","15","20","Articles of peat","Ouvrages en tourbe"
"681591","Type 13","68","15","91","Other articles : Containing magnesite, magnesia in the form of periclase, dolomite including in the form of dolime, or chromite","Autres ouvrages : Contenant de la magnésite, de la magnésie sous forme de périclase, de la dolomie y compris sous forme de chaux dolomitique, ou de la chromite"
"681599","Type 13","68","15","99","Other articles : Other","Autres ouvrages : Autres"
"690100","Type 13","69","01","00","Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths","Briques, dalles, carreaux et autres pièces céramiques en farines siliceuses fossiles (kieselguhr, tripolite, diatomite, par exemple) ou en terres siliceuses analogues"
"690210","Type 13","69","02","10","Containing by weight, singly or together, more than 50 % of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2O3","Contenant en poids plus de 50 % des éléments Mg, Ca ou Cr, pris isolément ou ensemble, exprimés en MgO, CaO ou Cr2O3"
"690220","Type 13","69","02","20","Containing by weight more than 50 % of alumina (Al2O3), of silica (SiO2) or of a mixture or compound of these products","Contenant en poids plus de 50 % d'alumine (Al2O3), de silice (SiO2) ou d'un mélange ou combinaison de ces produits"
"690290","Type 13","69","02","90","Other","Autres"
"690310","Type 13","69","03","10","Containing by weight more than 50 % of free carbon","Contenant en poids plus de 50 % de carbone libre"
"690320","Type 13","69","03","20","Containing by weight more than 50 % of alumina (Al2O3) or of a mixture or compound of alumina and of silica (SiO2)","Contenant en poids plus de 50 % d'alumine (A12O3) ou d'un mélange ou combinaison d'alumine et de silice (SiO2)"
"690390","Type 13","69","03","90","Other","Autres"
"690410","Type 13","69","04","10","Building bricks","Briques de construction"
"690490","Type 13","69","04","90","Other","Autres"
"690510","Type 13","69","05","10","Roofing tiles","Tuiles"
"690590","Type 13","69","05","90","Other","Autres"
"690600","Type 13","69","06","00","Ceramic pipes, conduits, guttering and pipe fittings","Tuyaux, gouttières et accessoires de tuyauterie, en céramique"
"690721","Type 13","69","07","21","Flags and paving, hearth or wall tiles, other than those of subheadings 690730 and 690740 : Of a water absorption coefficient by weight not exceeding 0.5 %","Carreaux et dalles de pavement ou de revêtement, autres que ceux des n°690730 et 690740 : D'un coefficient d'absorption d'eau en poids inférieur ou égal à 0,5 %"
"690722","Type 13","69","07","22","Flags and paving, hearth or wall tiles, other than those of subheadings 690730 and 690740 : Of a water absorption coefficient by weight exceeding 0.5 % but not exceeding 10 %","Carreaux et dalles de pavement ou de revêtement, autres que ceux des n°690730 et 690740 : D'un coefficient d'absorption d'eau en poids supérieur à 0,5 % mais inférieur ou égal à 10 %"
