"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"8529","Type 16","85","29","Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528","Parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils des n°8525 à 8528"
"8530","Type 16","85","30","Signalling, safety or traffic control equipment; for railways, tramways, roads, inland waterways, parking facilities, port installations, airfields, excluding those of heading no. 8608","Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande pour voies ferrées ou similaires, voies routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes (autres que ceux du n°8608)"
"8531","Type 16","85","31","Signalling apparatus; electric sound or visual (e.g. bells, sirens, indicator panels, burglar or fire alarms), excluding those of heading no. 8512 or 8530","Appareils électriques de signalisation acoustique ou visuelle (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, par exemple), autres que ceux des n°8512 ou 8530"
"8532","Type 16","85","32","Electrical capacitors; fixed, variable or adjustable (pre-set)","Condensateurs électriques, fixes, variables ou ajustables."
"8533","Type 16","85","33","Electrical resistors (including rheostats and potentiometers), excluding heating resistors","Résistances électriques non chauffantes (y compris les rhéostats et les potentiomètres)."
"8534","Type 16","85","34","Circuits; printed","Circuits imprimés"
"8535","Type 16","85","35","Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts","Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, coupe-circuit, parafoudres, limiteurs de tension, parasurtenseurs, prises de courant et autres connecteurs, boîtes de jonction, par exemple), pour une tension excédant 1.000 volts"
"8536","Type 16","85","36","Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables","Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, relais, coupe-circuit, parasurtenseurs, fiches et prises de courant, douilles pour lampes et autres connecteurs, boîtes de jonction, par exemple), pour une tension n'excédant pas 1.000 volts ; connecteurs pour fibres optiques, faisceaux ou câbles de fibres optiques"
"8537","Type 16","85","37","Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)","Tableaux, panneaux, consoles, pupitres, armoires et autres supports comportant plusieurs appareils des n°8535 ou 8536, pour la commande ou la distribution électrique, y compris ceux incorporant des instruments ou appareils du Chapitre 90 ainsi que les appareils de commande numérique, autres que les appareils de commutation du n°8517"
"8538","Type 16","85","38","Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537","Parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils des n°8535, 8536 ou 8537"
"8539","Type 16","85","39","Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps","Lampes et tubes électriques à incandescence ou à décharge, y compris les articles dits « phares et projecteurs scellés » et les lampes et tubes à rayons ultraviolets ou infrarouges ; lampes à arc"
"8540","Type 16","85","40","Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)","Lampes, tubes et valves électroniques à cathode chaude, à cathode froide ou à photocathode (lampes, tubes et valves à vide, à vapeur ou à gaz, tubes redresseurs à vapeur de mercure, tubes cathodiques, tubes et valves pour caméras de télévision, par exemple), autres que ceux du n°8539"
"8541","Type 16","85","41","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals","Diodes, transistors et dispositifs similaires à semi-conducteur ; dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux ; diodes émettrices de lumière ; cristaux piézo-électriques montés"
"8542","Type 16","85","42","Electronic integrated circuits","Circuits intégrés électroniques"
"8543","Type 16","85","43","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter","Machines et appareils électriques ayant une fonction propre, non dénommés ni compris ailleurs dans le présent Chapitre"
"8544","Type 16","85","44","Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors","Fils, câbles (y compris les câbles coaxiaux) et autres conducteurs isolés pour l'électricité (même laqués ou oxydés anodiquement), munis ou non de pièces de connexion ; câbles de fibres optiques, constitués de fibres gainées individuellement, même comportant des conducteurs électriques ou munis de pièces de connexion"
"8545","Type 16","85","45","Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes","Electrodes en charbon, balais en charbon, charbons pour lampes ou pour piles et autres articles en graphite ou en autre carbone, avec ou sans métal, pour usages électriques"
"8546","Type 16","85","46","Electrical insulators of any material","Isolateurs en toutes matières pour l'électricité"
"8547","Type 16","85","47","Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore","Pièces isolantes, entièrement en matières isolantes ou comportant de simples pièces métalliques d'assemblage (douilles à pas de vis, par exemple) noyées dans la masse, pour machines, appareils ou installations électriques, autres que les isolateurs du n°8546 ; tubes isolateurs et leurs pièces de raccordement, en métaux communs, isolés intérieurement"
"8548","Type 16","85","48","Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85","Déchets et débris de piles, de batteries de piles et d'accumulateurs électriques ; piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage ; parties électriques de machines ou d'appareils, non dénommées ni comprises ailleurs dans le présent Chapitre"
"8601","Type 17","86","01","Rail locomotives; powered from an external source of electricity or by electric accumulators","Locomotives et locotracteurs, à source extérieure d'électricité ou à accumulateurs électriques"
"8602","Type 17","86","02","Rail locomotives; (other than those of heading no. 8601), locomotive tenders","Autres locomotives et locotracteurs ; tenders"
"8603","Type 17","86","03","Railway or tramway coaches, vans and trucks; self-propelled tenders, other than those of heading no. 8604","Automotrices et autorails, autres que ceux du n°8604"
"8604","Type 17","86","04","Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)","Véhicules pour l'entretien ou le service des voies ferrées ou similaires, même autopropulsés (wagons-ateliers, wagons-grues, wagons équipés de bourreuses à ballast, aligneuses pour voies, voitures d'essais et draisines, par exemple)"
"8605","Type 17","86","05","Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)","Voitures à voyageurs, fourgons à bagages, voitures postales et autres voitures spéciales, pour voies ferrées ou similaires (à l'exclusion des voitures du n°8604)"
"8606","Type 17","86","06","Railway or tramway goods vans and wagons; not self-propelled","Wagons pour le transport sur rail de marchandises"
"8607","Type 17","86","07","Railway or tramway locomotives or rolling stock; parts thereof","Parties de véhicules pour voies ferrées ou similaires"
"8608","Type 17","86","08","Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof","Matériel fixe de voies ferrées ou similaires ; appareils mécaniques (y compris électromécaniques) de signalisation, de sécurité, de contrôle ou de commande pour voies ferrées ou similaires, routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes ; leurs parties"
"8609","Type 17","86","09","Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport","Cadres et conteneurs (y compris les conteneurs-citernes et les conteneurs-réservoirs) spécialement conçus et équipés pour un ou plusieurs modes de transport"
"8701","Type 17","87","01","Tractors; (other than tractors of heading no 8709)","Tracteurs (à l'exclusion des chariots-tracteurs du n°8709)"
"8702","Type 17","87","02","Vehicles; public transport passenger type","Véhicules automobiles pour le transport de dix personnes ou plus, chauffeur inclus"
"8703","Type 17","87","03","Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Voitures de tourisme et autres véhicules automobiles principalement conçus pour le transport de personnes (autres que ceux du n°8702), y compris les voitures du type « break » et les voitures de course"
"8704","Type 17","87","04","Vehicles; for the transport of goods","Véhicules automobiles pour le transport de marchandises"
"8705","Type 17","87","05","Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)","Véhicules automobiles à usages spéciaux, autres que ceux principalement conçus pour le transport de personnes ou de marchandises (dépanneuses, camions-grues, voitures de lutte contre l'incendie, camions-bétonnières, voitures balayeuses, voitures épandeuses, voitures-ateliers, voitures radiologiques, par exemple)"
"8706","Type 17","87","06","Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705","Châssis des véhicules automobiles des n°8701 à 8705, équipés de leur moteur"
"8707","Type 17","87","07","Bodies; (including cabs) for the motor vehicles of heading no. 8701 to 8705","Carrosseries des véhicules automobiles des n°8701 à 8705, y compris les cabines"
"8708","Type 17","87","08","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","Parties et accessoires des véhicules automobiles des n°8701 à 8705"
"8709","Type 17","87","09","Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof","Chariots automobiles non munis d'un dispositif de levage, des types utilisés dans les usines, les entrepôts, les ports ou les aéroports pour le transport des marchandises sur de courtes distances ; chariots-tracteurs des types utilisés dans les gares ; leurs parties"
"8710","Type 17","87","10","Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles","Chars et automobiles blindées de combat, armés ou non ; leurs parties"
"8711","Type 17","87","11","Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars","Motocycles (y compris les cyclomoteurs) et cycles équipés d'un moteur auxiliaire, avec ou sans side-cars ; side-cars"
"8712","Type 17","87","12","Bicycles and other cycles; including delivery tricycles, not motorised","Bicyclettes et autres cycles (y compris les triporteurs), sans moteur"
"8713","Type 17","87","13","Carriages for disabled persons; whether or not motorised or otherwise mechanically propelled","Fauteuils roulants et autres véhicules pour invalides, même avec moteur ou autre mécanisme de propulsion"
"8714","Type 17","87","14","Vehicles; parts and accessories of heading no. 8711 to 8713","Parties et accessoires des véhicules des n°8711 à 8713"
"8715","Type 17","87","15","Baby carriages and parts thereof","Landaus, poussettes et voitures similaires pour le transport des enfants, et leurs parties"
"8716","Type 17","87","16","Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof","Remorques et semi-remorques pour tous véhicules ; autres véhicules non automobiles ; leurs parties"
"8801","Type 17","88","01","Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft.","Ballons et dirigeables ; planeurs, ailes volantes et autres véhicules aériens, non conçus pour la propulsion à moteur"
"8802","Type 17","88","02","Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles","Autres véhicules aériens (hélicoptères, avions, par exemple) ; véhicules spatiaux (y compris les satellites) et leurs véhicules lanceurs et véhicules sous-orbitaux"
"8803","Type 17","88","03","Aircraft; parts of heading no. 8801 or 8802","Parties des appareils des n°8801 ou 8802"
"8804","Type 17","88","04","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto","Parachutes (y compris les parachutes dirigeables et les parapentes) et rotochutes ; leurs parties et accessoires"
"8805","Type 17","88","05","Aircraft launching gear, deck-arrestor or similar gear, ground flying trainers; parts of the foregoing articles","Appareils et dispositifs pour le lancement de véhicules aériens ; appareils et dispositifs pour l'appontage de véhicules aériens et appareils et dispositifs similaires ; appareils au sol d'entraînement au vol ; leurs parties"
"8901","Type 17","89","01","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Paquebots, bateaux de croisières, transbordeurs, cargos, péniches et bateaux similaires pour le transport de personnes ou de marchandises"
"8902","Type 17","89","02","Fishing vessels, factory ships and other vessels; for processing or preserving fishery products","Bateaux de pêche ; navires-usines et autres bateaux pour le traitement ou la mise en conserve des produits de la pêche"
"8903","Type 17","89","03","Yachts and other vessels; for pleasure or sports, rowing boats and canoes","Yachts et autres bateaux et embarcations de plaisance ou de sport ; bateaux à rames et canoës"
"8904","Type 17","89","04","Tugs and pusher craft","Remorqueurs et bateaux-pousseurs"
"8905","Type 17","89","05","Light-vessels, fire-floats, dredgers, floating cranes, other vessels; the navigability of which is subsidiary to main function; floating docks, floating, submersible drilling, production platforms","Bateaux-phares, bateaux-pompes, bateaux-dragueurs, pontonsgrues et autres bateaux pour lesquels la navigation n'est qu'accessoire par rapport à la fonction principale ; docks flottants ; plates-formes de forage ou d'exploitation, flottantes ou submersibles"
"8906","Type 17","89","06","Vessels; other, including warships and lifeboats, other than rowing boats","Autres bateaux, y compris les navires de guerre et les bateaux de sauvetage autres qu'à rames"
"8907","Type 17","89","07","Boats, floating structures, other (for e.g. rafts, tanks, coffer-dams, landing stages, buoys and beacons)","Autres engins flottants (radeaux, réservoirs, caissons, coffres d'amarrage, bouées et balises, par exemple)"
"8908","Type 17","89","08","Vessels and other floating structures; for breaking up","Bateaux et autres engins flottants à dépecer"
"9001","Type 18","90","01","Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glass","Fibres optiques et faisceaux de fibres optiques ; câbles de fibres optiques autres que ceux du n°8544 ; matières polarisantes en feuilles ou en plaques ; lentilles (y compris les verres de contact), prismes, miroirs et autres éléments d'optique en toutes matières, non montés, autres que ceux en verre non travaillé optiquement"
"9002","Type 18","90","02","Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts or fittings for instruments or apparatus, other than such elements of glass not optically worked","Lentilles, prismes, miroirs et autres éléments d'optique en toutes matières, montés, pour instruments ou appareils, autres que ceux en verre non travaillé optiquement"
"9003","Type 18","90","03","Frames and mountings; for spectacles, goggles or the like, and parts","Montures de lunettes ou d'articles similaires, et leurs parties"
"9004","Type 18","90","04","Spectacles, goggles and the like; corrective, protective or other","Lunettes (correctrices, protectrices ou autres) et articles similaires"
"9005","Type 18","90","05","Binoculars, monoculars, other optical telescopes, mountings therefore; other astronomical instruments, mountings therefore, but not including instruments for radio-astronomy","Jumelles, longues-vues, lunettes astronomiques, télescopes optiques, et leurs bâtis ; autres instruments d'astronomie et leurs bâtis, à l'exclusion des appareils de radio-astronomie"
"9006","Type 18","90","06","Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Appareils photographiques ; appareils et dispositifs, y compris les lampes et tubes, pour la production de la lumière-éclair en photographie, à l'exclusion des lampes et tubes à décharge du n°8539"
"9007","Type 18","90","07","Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus","Caméras et projecteurs cinématographiques, même incorporant des appareils d'enregistrement ou de reproduction du son"
"9008","Type 18","90","08","Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers","Projecteurs d'images fixes ; appareils photographiques d'agrandissement ou de réduction"
"9010","Type 18","90","10","Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens","Appareils et matériel pour laboratoires photographiques ou cinématographiques, non dénommés ni compris ailleurs dans le présent Chapitre ; négatoscopes ; écrans pour projections"
"9011","Type 18","90","11","Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection","Microscopes optiques, y compris les microscopes pour la photomicrographie, la cinéphotomicrographie ou la microprojection"
"9012","Type 18","90","12","Microscopes (excluding optical microscopes); diffraction apparatus","Microscopes autres qu'optiques ; diffractographes"
"9013","Type 18","90","13","Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, not laser diodes; other optical appliances and instruments n.e.c. in this chapter","Dispositifs à cristaux liquides ne constituant pas des articles repris plus spécifiquement ailleurs ; lasers, autres que les diodes laser ; autres appareils et instruments d'optique, non dénommés ni compris ailleurs dans le présent Chapitre"
"9014","Type 18","90","14","Navigational instruments and appliances; direction finding compasses","Boussoles, y compris les compas de navigation ; autres instruments et appareils de navigation"
"9015","Type 18","90","15","Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders","Instruments et appareils de géodésie, de topographie, d'arpentage, de nivellement, de photogrammétrie, d'hydrographie, d'océanographie, d'hydrologie, de météorologie ou de géophysique, à l'exclusion des boussoles ; télémètres"
"9016","Type 18","90","16","Balances; of a sensitivity of 5cg or better, with or without weights","Balances sensibles à un poids de 5 cg ou moins, avec ou sans poids"
"9017","Type 18","90","17","Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.","Instruments de dessin, de traçage ou de calcul (machines à dessiner, pantographes, rapporteurs, étuis de mathématiques, règles et cercles à calcul, par exemple) ; instruments de mesure de longueurs, pour emploi à la main (mètres, micromètres, pieds à coulisse et calibres, par exemple), non dénommés ni compris ailleurs dans le présent Chapitre"
"9018","Type 18","90","18","Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Instruments et appareils pour la médecine, la chirurgie, l'art dentaire ou l'art vétérinaire, y compris les appareils de scintigraphie et autres appareils électromédicaux ainsi que les appareils pour tests visuels"
"9019","Type 18","90","19","Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Appareils de mécanothérapie ; appareils de massage ; appareils de psychotechnie ; appareils d'ozonothérapie, d'oxygénothérapie, d'aérosolthérapie, appareils respiratoires de réanimation et autres appareils de thérapie respiratoire"
"9020","Type 18","90","20","Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20","Autres appareils respiratoires et masques à gaz, à l'exclusion des masques de protection dépourvus de mécanisme et d'élément filtrant amovible"
"9021","Type 18","90","21","Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability","Articles et appareils d'orthopédie, y compris les ceintures et bandages médico-chirurgicaux et les béquilles ; attelles, gouttières et autres articles et appareils pour fractures ; articles et appareils de prothèse ; appareils pour faciliter l'audition aux sourds et autres appareils à tenir à la main, à porter sur la personne ou à implanter dans l'organisme, afin de compenser une déficience ou une infirmité"
"9022","Type 18","90","22","X-ray, alpha, beta, gamma radiation apparatus; x-ray tubes, x-ray generators, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like","Appareils à rayons X et appareils utilisant les radiations alpha, bêta ou gamma, même à usage médical, chirurgical, dentaire ou vétérinaire, y compris les appareils de radiophotographie ou de radiothérapie, les tubes à rayons X et autres dispositifs générateurs de rayons X, les générateurs de tension, les pupitres de commande, les écrans, les tables, fauteuils et supports similaires d'examen ou de traitement"
"9023","Type 18","90","23","Instruments, apparatus and models, designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses","Instruments, appareils et modèles conçus pour la démonstration (dans l'enseignement ou les expositions, par exemple), non susceptibles d'autres emplois"
"9024","Type 18","90","24","Machines and appliances for testing the hardness, strength, compressibility, elasticity of other mechanical properties of materials (e.g. metals, wood, textiles, paper, plastics)","Machines et appareils d'essais de dureté, de traction, de compression, d'élasticité ou d'autres propriétés mécaniques des matériaux (métaux, bois, textiles, papier, matières plastiques, par exemple)"
"9025","Type 18","90","25","Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not","Densimètres, aréomètres, pèse-liquides et instruments flottants similaires, thermomètres, pyromètres, baromètres, hygromètres et psychromètres, enregistreurs ou non, même combinés entre eux"
"9026","Type 18","90","26","Instruments, apparatus for measuring or checking the flow, level, pressure of liquids, gases (e.g. flow meters, heat meters etc), not instruments and apparatus of heading no. 9014, 9015, 9028 or 9032","Instruments et appareils pour la mesure ou le contrôle du débit, du niveau, de la pression ou d'autres caractéristiques variables des liquides ou des gaz (débitmètres, indicateurs de niveau, manomètres, compteurs de chaleur, par exemple), à l'exclusion des instruments et appareils des n°9014, 9015, 9028 ou 9032"
"9027","Type 18","90","27","Instruments and apparatus; for physical or chemical analysis (e.g. polarimeters, spectrometers), for measuring or checking viscosity, porosity, etc, for measuring quantities of heat, sound or light","Instruments et appareils pour analyses physiques ou chimiques (polarimètres, réfractomètres, spectromètres, analyseurs de gaz ou de fumées, par exemple) ; instruments et appareils pour essais de viscosité, de porosité, de dilatation, de tension superficielle ou similaires ou pour mesures calorimétriques, acoustiques ou photométriques (y compris les indicateurs de temps de pose) ; microtomes"
"9028","Type 18","90","28","Gas, liquid or electricity supply or production meters, including calibrating meters therefor","Compteurs de gaz, de liquides ou d'électricité, y compris les compteurs pour leur étalonnage"
"9029","Type 18","90","29","Revolution counter, production counters, taximeters, mileometers, pedometers and the like, speed indicators and tachometers, other than those of heading no. 9015, stroboscopes","Autres compteurs (compteurs de tours, compteurs de production, taximètres, totalisateurs de chemin parcouru, podomètres, par exemple) ; indicateurs de vitesse et tachymètres, autres que ceux des n°9014 ou 9015 ; stroboscopes"
"9030","Type 18","90","30","Instruments, apparatus for measuring, checking electrical quantities not meters of heading no. 9028; instruments, apparatus for measuring or detecting alpha, beta, gamma, x-ray, cosmic and other radiations","Oscilloscopes, analyseurs de spectre et autres instruments et appareils pour la mesure ou le contrôle de grandeurs électriques ; instruments et appareils pour la mesure ou la détection des radiations alpha, bêta, gamma, X, cosmiques ou autres radiations ionisantes"
"9031","Type 18","90","31","Measuring or checking instruments, appliances and machines, n.e.c. or included in this chapter; profile projectors","Instruments, appareils et machines de mesure ou de contrôle, non dénommés ni compris ailleurs dans le présent Chapitre ; projecteurs de profils"
"9032","Type 18","90","32","Regulating or controlling instruments and apparatus; automatic type","Instruments et appareils pour la régulation ou le contrôle automatiques"
"9033","Type 18","90","33","Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90","Parties et accessoires non dénommés ni compris ailleurs dans le présent Chapitre, pour machines, appareils, instruments ou articles du Chapitre 90"
"9101","Type 18","91","01","Wrist-watches, pocket-watches, stop-watches and other watches; with case of precious metal or of metal clad with precious metal","Montres-bracelets, montres de poche et montres similaires (y compris les compteurs de temps des mêmes types), avec boîte en métaux précieux ou en plaqués ou doublés de métaux précieux"
"9102","Type 18","91","02","Wrist-watches, pocket-watches, stop-watches and other watches, other than those of heading no. 9101","Montres-bracelets, montres de poche et montres similaires (y compris les compteurs de temps des mêmes types), autres que celles du n°9101"
"9103","Type 18","91","03","Clocks; with watch movements, excluding clocks of heading no. 9104","Réveils et pendulettes, à mouvement de montre"
"9104","Type 18","91","04","Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels","Montres de tableaux de bord et montres similaires, pour automobiles, véhicules aériens, bateaux ou autres véhicules"
"9105","Type 18","91","05","Clocks, other, n.e.c.","Réveils, pendules, horloges et appareils d'horlogerie similaires, à mouvement autre que de montre"
"9106","Type 18","91","06","Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock, watch movement or synchronous motor","Appareils de contrôle du temps et compteurs de temps, à mouvement d'horlogerie ou à moteur synchrone (horloges de pointage, horodateurs, horocompteurs, par exemple)"
"9107","Type 18","91","07","Time switches; with clock, watch movement or synchronous motor","Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné, munis d'un mouvement d'horlogerie ou d'un moteur synchrone"
"9108","Type 18","91","08","Watch movements; complete and assembled","Mouvements de montres, complets et assemblés"
"9109","Type 18","91","09","Clock movements; complete and assembled","Mouvements d'horlogerie, complets et assemblés, autres que de montres"
"9110","Type 18","91","10","Watch or clock movements, complete, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements","Mouvements d'horlogerie complets, non assemblés ou partiellement assemblés (chablons) ; mouvements d'horlogerie incomplets, assemblés ; ébauches de mouvements d'horlogerie"
"9111","Type 18","91","11","Watch cases and parts thereof","Boîtes de montres des n°9101 ou 9102 et leurs parties"
"9112","Type 18","91","12","Clock cases and cases of a similar type for other goods of this chapter and parts thereof","Cages et cabinets d'appareils d'horlogerie et leurs parties"
"9113","Type 18","91","13","Watch straps, watch bands, watch bracelets and parts thereof","Bracelets de montres et leurs parties"
"9114","Type 18","91","14","Clock or watch parts; n.e.c. in chapter 91","Autres fournitures d'horlogerie"
"9201","Type 18","92","01","Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments","Pianos, même automatiques ; clavecins et autres instruments à cordes à clavier."
"9202","Type 18","92","02","Musical instruments; string, n.e.c. in heading no. 9201, (e.g. guitars, violins, harps)","Autres instruments de musique à cordes (guitares, violons, harpes, par exemple)."
"9205","Type 18","92","05","Musical instruments; wind (e.g. keyboard pipe organs, accordions, clarinets, trumpets, bagpipes), other than fairground organs and mechanical street organs","Instruments de musique à vent (orgues à tuyaux et à clavier, accordéons, clarinettes, trompettes, cornemuses, par exemple), autres que les orchestrions et les orgues de Barbarie"
"9206","Type 18","92","06","Musical instruments; percussion (e.g. drums, xylophones, cymbals, castanets, maracas)","Instruments de musique à percussion (tambours, caisses, xylophones, cymbales, castagnettes, maracas, par exemple)"
"9207","Type 18","92","07","Musical instruments; the sound of which is produced or must be amplified, electrically (e.g. organs, guitars, accordions)","Instruments de musique dont le son est produit ou doit être amplifié par des moyens électriques (orgues, guitares, accordéons, par exemple)"
"9208","Type 18","92","08","Musical boxes, fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments n.e.c. in chapter 92; decoy calls of all kinds; whistles; call horns and other mouth-blown sound signalling instruments","Boîtes à musique, orchestrions, orgues de Barbarie, oiseaux chanteurs, scies musicales et autres instruments de musique non repris dans une autre position du présent Chapitre ; appeaux de tous types ; sifflets, cornes d'appel et autres instruments d'appel ou de signalisation à bouche"
"9209","Type 18","92","09","Musical instrument parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments); metronomes, tuning forks and pitch pipes","Parties (mécanismes de boîtes à musique, par exemple) et accessoires (cartes, disques et rouleaux pour appareils à jouer mécaniquement, par exemple) d'instruments de musique ; métronomes et diapasons de tous types"
"9301","Type 19","93","01","Military weapons; other than revolvers, pistols and arms of heading no. 9307","Armes de guerre, autres que les revolvers, pistolets et armes blanches"
"9302","Type 19","93","02","Revolvers and pistols; other than those of heading no. 9303 or 9304","Revolvers et pistolets, autres que ceux des n°9303 ou 9304"
"9303","Type 19","93","03","Firearms; other similar devices (e.g. sporting shotguns and rifles, muzzle-loading firearms, very pistols, devices for firing flares or blank ammunition, captive bolt humane killers, line throwing guns)","Autres armes à feu et engins similaires utilisant la déflagration de la poudre (fusils et carabines de chasse, armes à feu ne pouvant être chargées que par le canon, pistolets lance-fusées et autres engins conçus uniquement pour lancer des fusées de signalisation, pistolets et revolvers pour le tir à blanc, pistolets d'abattage à cheville, canons lance-amarres, par exemple)"
"9304","Type 19","93","04","Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307","Autres armes (fusils, carabines et pistolets à ressort, à air comprimé ou à gaz, matraques, par exemple), à l'exclusion de celles du n°9307"
"9305","Type 19","93","05","Firearms; parts and accessories of articles of heading no. 9301 to 9304","Parties et accessoires des articles des n°9301 à 9304"
"9306","Type 19","93","06","Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition, projectiles and parts thereof, including shot and cartridge wads","Bombes, grenades, torpilles, mines, missiles, cartouches et autres munitions et projectiles, et leurs parties, y compris les chevrotines, plombs de chasse et bourres pour cartouches"
